X;Y;Z
-33;-16;-32
-23;29;-21
-26;51;64
37;-16;-20
14;-26;22
-5;-38;35
7;80;-101
-16;-33;35
-7;-1;25
60;16;-58
-23;-55;90
-5;31;-77
-40;21;33
-10;9;-36
52;-17;1
-5;22;-9
-16;35;19
11;-86;8
27;33;32
-36;-33;-49
39;-16;68
-50;74;-47
43;-52;-30
-43;81;39
2;-72;14
0;-1;17
17;26;-36
-2;-13;-34
28;-29;1
-7;19;26
-14;-7;-8
-23;36;18
24;-24;-7
-58;-19;4
30;7;30
-26;11;-34
16;34;-37
2;-26;40
-7;-34;5
-3;28;15
5;-2;-18
8;-18;-36
12;21;7
-16;-28;30
-20;39;-22
47;-4;30
-17;-21;-31
-3;29;27
-15;-4;-27
27;-36;1
4;52;-19
-4;11;-10
6;20;88
-23;-100;-33
-41;6;-16
-6;-27;17
27;112;4
-21;-14;-29
8;-75;-109
-337;186;56
616;173;-672
-454;-440;818
307;138;-42
-51;-48;-134
6;-12;184
197;128;-86
-267;-10;-51
-62;-256;157
-102;113;-20
192;-16;-124
-128;-183;460
335;154;-626
-200;-3;168
-69;18;-24
73;-42;-16
-6;140;-16
-71;-10;50
25;8;62
11;-18;-13
-14;-20;-12
-31;2;2
48;-8;-12
-21;10;-11
8;54;111
30;-67;-117
-48;33;5
-5;13;-32
-13;-51;57
37;38;-1
11;-39;-20
4;77;28
-2;-63;-17
14;-24;-13
-24;56;14
7;-50;-40
-40;17;4
9;-55;-26
-51;-93;71
14;111;76
79;-59;-48
13;104;38
-63;-44;-62
-23;99;13
27;-161;-27
25;59;-41
15;23;78
-40;-25;-56
32;30;-38
-27;59;42
-24;-53;74
28;27;-163
-20;-79;61
19;115;-22
29;-18;54
-17;-50;-8
-9;16;9
-7;17;-1
-6;15;-8
-43;-66;28
73;72;60
0;-37;-107
-61;-45;58
61;-20;-45
-2;110;13
-36;-54;-38
18;-39;5
-47;24;31
41;-17;38
38;15;-5
-28;19;-51
6;-2;-34
-42;24;-7
0;-176;-26
226;106;178
-233;-34;140
56;299;-568
-68;-269;411
20;364;-263
277;-408;475
-190;18;-101
-124;8;-77
-1;-80;-97
71;177;-43
-4;-76;53
-79;-72;21
-43;138;-7
44;-132;31
-26;42;-18
14;65;11
-9;-69;-15
2;1;-72
17;146;5
-12;-47;93
-10;-124;46
-70;39;-168
26;54;85
37;8;-52
16;-12;30
9;34;48
-14;-75;-46
19;13;-44
-20;7;48
-1;107;51
21;-185;-83
-50;46;40
79;53;68
-17;-105;-102
-15;91;70
-38;-41;-1
59;68;8
-83;54;-96
47;-114;-6
26;81;13
-39;-61;78
-4;-32;-78
-15;129;-10
56;-43;22
-49;-188;9
47;56;25
-20;118;-27
-64;-23;-30
41;48;8
-34;-61;60
21;-75;-37
-24;130;-64
22;52;-12
0;-141;33
53;125;45
