X;Y;Z
19;9;5
62;11;23
58;-7;36
-3;-4;-12
-59;9;-3
-10;0;1
33;-9;19
67;3;35
20;-2;0
-62;15;-32
-17;-13;-18
-53;1;-12
14;-2;3
58;22;29
51;-3;13
27;-3;7
-45;-13;-24
-80;3;-15
-31;-7;-15
28;-5;19
73;0;34
29;-7;6
-43;25;-12
-32;-16;-30
-47;0;-13
4;10;2
43;4;14
64;13;37
36;-5;16
-52;-15;-40
-73;-4;-31
-30;-2;-11
28;-6;15
64;-11;29
20;11;0
-27;9;13
-25;1;-43
-59;-11;-7
2;4;4
55;15;23
47;2;22
40;-10;6
-44;-9;-33
-58;4;-12
-46;-4;-10
10;0;13
80;-8;26
19;-7;14
-9;25;6
-44;-24;-51
-51;12;-8
-6;-6;-11
53;16;37
29;2;11
50;-10;7
-11;5;4
-53;1;-33
-69;-13;-26
1;2;5
49;-19;14
75;5;54
-12;10;-6
-58;-2;-54
-39;6;0
-18;-5;-14
23;15;15
49;2;29
64;-1;11
-8;-4;-5
-37;4;-24
-83;-15;-22
-17;-2;0
44;-12;6
81;12;57
0;-7;-7
-40;14;-30
-59;-13;-28
-23;2;-1
20;5;7
59;10;22
38;-8;14
13;-2;-4
-31;-7;-29
-71;8;0
-30;-9;-10
19;-3;-3
83;-1;58
-15;-6;-22
-7;14;13
-14;-17;-36
-51;6;-12
-13;6;0
25;7;6
57;6;32
48;-1;6
-12;4;2
-52;-10;-33
-71;-13;-23
-2;6;8
36;-11;6
85;1;56
1;12;-2
-48;7;-40
-58;-5;-22
-26;-8;-10
26;7;0
61;16;34
64;-10;24
-5;6;3
-64;-15;-50
-68;-5;-14
-4;1;4
19;-18;12
74;9;35
35;3;10
-48;27;-12
-39;-23;-44
-51;-1;-10
1;-7;4
53;15;24
67;9;24
38;-1;9
-55;-17;-24
-72;0;-23
-41;-12;-17
16;1;16
63;-1;29
42;-3;14
-15;20;0
-41;-12;-45
-43;1;0
-9;1;-11
75;16;25
38;-18;-1
-34;-5;-20
-58;-5;-23
-56;0;-10
3;-1;2
67;-6;31
59;5;34
-2;3;5
-69;-2;-58
-45;-2;-12
-20;-6;-4
35;11;17
59;8;21
45;-9;9
-12;4;0
-46;-5;-26
-66;-12;-18
-10;4;-2
32;-10;5
81;10;54
-8;0;-11
-48;4;-23
-5;2;-21
-59;-12;-15
9;5;9
62;9;19
54;4;24
22;5;22
-59;-24;-46
-78;0;-18
-14;0;-4
29;1;18
82;0;43
23;-7;-2
-65;17;-37
-25;0;-15
-50;-14;-16
16;8;5
55;12;25
51;-1;25
49;1;12
-68;-20;-53
-82;3;-11
-24;2;3
20;-20;-11
80;3;44
27;1;-3
-19;32;15
-49;-24;-24
-59;1;-31
5;1;2
53;14;21
37;-3;14
53;-3;17
-28;-5;-15
-62;3;-17
-54;-11;-24
3;4;14
51;-9;14
60;-4;33
-2;17;1
-45;-2;-42
-55;1;-14
-22;-10;-9
37;9;18
48;7;18
81;-1;28
-43;-8;-11
-57;-6;-40
-59;-4;-13
-4;0;-4
43;-8;23
66;0;40
15;1;-13
-48;16;-17
-30;-6;-19
-53;-12;-16
21;11;11
55;13;24
37;-4;12
33;2;9
-40;-20;-25
-80;6;-18
-27;-5;-12
16;-3;10
82;2;41
46;-9;14
-60;28;-30
-33;-9;-32
-45;-6;-4
-1;-4;-1
45;14;21
42;4;18
65;-8;14
-45;-6;-17
-53;-6;-18
10;3;7
47;-8;22
57;-7;24
10;12;7
-58;4;-46
-29;5;4
-36;-16;-21
23;12;16
46;5;16
52;4;18
14;-5;5
-40;-13;-27
-82;-2;-22
-16;-4;-2
17;-7;1
70;5;45
53;5;30
-46;22;-41
-54;-19;-30
-41;-6;-11
0;-2;0
60;22;33
46;-1;8
48;-6;10
-52;-16;-28
-61;11;-7
-49;-13;-18
9;3;4
67;-6;30
37;-7;12
-4;26;2
-44;-11;-38
-46;-3;-6
-18;-4;-11
36;10;21
42;7;18
56;-10;11
-15;4;4
-36;-4;-28
-78;-11;-24
-3;0;-4
33;-16;18
66;10;41
20;6;0
-62;11;-34
-2;6;7
-63;-18;-37
24;12;13
40;3;13
54;3;19
27;-6;12
-59;-11;-32
-65;0;-7
-26;-9;-11
27;-4;11
67;0;36
43;-1;6
-49;22;-23
-49;-10;-37
-25;-1;9
0;2;-7
46;15;23
43;4;17
42;-4;15
-50;-20;-25
-48;4;-11
-38;-8;-11
-5;-5;-7
59;-2;33
32;-13;10
9;13;5
-36;3;-33
-52;7;-17
-23;-8;-10
38;11;18
57;6;32
38;-10;5
-8;6;-6
-38;-7;-24
-82;-10;-20
-1;3;2
29;-14;4
78;7;59
31;11;2
-67;6;-49
-45;-4;-21
-35;-11;-10
22;9;11
54;6;18
70;4;37
-10;0;0
-43;-16;-35
-80;-7;-21
-12;2;-10
18;-12;15
85;5;41
30;6;16
-58;16;-33
-32;-11;-28
-46;-10;-13
14;8;8
61;10;24
38;-2;26
39;8;15
-60;-17;-41
-71;0;-21
-21;-8;-12
15;-1;21
76;-6;32
27;-7;7
-28;26;-13
-38;-12;-28
-58;-3;-20
12;4;9
57;13;17
37;-4;16
51;5;13
-49;-7;-30
-67;1;-15
-47;-11;-13
19;2;17
55;-16;17
46;-4;34
-20;23;-18
-35;-10;-39
-43;2;8
-19;-4;-24
41;2;17
63;-9;10
-17;0;-12
-62;-7;-37
-56;-3;-9
7;2;12
46;-10;9
69;4;60
-27;7;-10
-45;-8;-62
-58;2;-6
-5;0;-14
44;7;34
56;12;23
33;-10;3
-14;2;-3
-44;-8;-26
-72;-9;-23
4;6;8
43;-19;14
54;2;24
24;15;24
-54;4;-57
-50;4;-9
-29;-17;-8
27;17;13
80;12;36
39;-17;6
-39;-1;-15
-50;-10;-22
-58;-5;-20
6;10;8
45;-13;17
71;5;41
7;6;7
-68;3;-65
-38;-4;1
-28;-11;-14
35;18;26
61;11;21
51;-4;10
-23;-6;-10
-51;-7;-22
-76;-11;-28
7;6;13
43;-14;11
67;3;43
7;0;-16
-45;13;-29
-39;7;4
-40;-17;-28
24;12;14
68;26;43
31;-10;-7
-2;-11;-1
-38;-7;-21
-78;-9;-28
-11;5;6
47;-16;10
92;10;49
-7;-4;-20
-53;11;-22
-40;2;-5
-41;-15;-28
19;12;13
110;27;46
1;-23;-6
-1;3;7
-49;-7;-25
-83;-14;-44
6;6;14
48;-13;20
96;22;49
-14;-4;-2
-68;3;-53
-33;-4;-9
-37;-13;-13
23;12;18
65;11;18
55;-6;18
-3;4;10
-49;-13;-37
-76;-6;-19
-21;7;-7
36;-18;14
84;1;45
33;2;5
-73;22;-36
-43;-3;-19
-30;-15;-14
17;11;8
64;12;27
53;-6;24
7;4;2
-49;-14;-46
-77;0;-9
-26;-9;-6
45;-3;16
67;-1;39
18;-9;2
-36;20;-27
-44;3;-15
-48;-11;-16
30;15;28
47;-7;18
55;-4;6
4;6;0
-45;-9;-40
-70;1;-11
-10;1;2
2;-21;-3
100;7;55
25;-2;8
-57;27;-20
-40;-19;-41
-40;-1;-6
18;6;8
51;7;15
31;-5;17
34;7;16
-37;-15;-20
-53;5;-17
-39;-10;-27
1;8;10
65;-18;31
48;-1;22
-23;31;2
-51;-19;-56
-6;-5;-4
41;12;19
61;8;23
63;2;24
-79;-23;-46
-51;8;-7
-57;-12;-24
17;2;12
61;-8;27
76;-3;33
-33;31;-13
-44;-10;-37
-57;-5;-13
-4;-3;-2
38;10;15
67;-2;9
47;0;14
-47;-1;-7
-64;0;-22
-57;-18;-17
6;7;-7
69;-20;20
63;-6;56
-11;45;7
-59;-14;-52
-68;-9;-30
8;0;10
53;11;16
64;12;36
48;4;11
-62;-17;-40
-70;-3;-27
-43;-14;-10
18;7;8
66;-12;29
39;-8;18
-4;40;16
-49;-16;-47
-65;-4;-23
-8;-6;-6
50;17;22
81;8;39
25;-8;2
-29;-1;-20
-74;-7;-20
-57;-13;-27
6;4;13
52;-19;14
67;16;59
17;12;2
-54;-13;-64
-63;14;-9
-28;-14;-16
27;12;12
87;10;30
77;-10;26
-61;-5;-20
-71;0;-28
-54;-12;-19
-2;6;15
46;-20;4
74;10;45
24;18;12
-63;-2;-59
-65;-6;-12
-22;-8;-8
37;11;19
70;5;27
64;-2;23
-32;4;-19
-72;-9;-34
-61;-8;-19
-3;-1;3
48;-18;11
61;1;43
37;30;20
-76;-1;-58
-41;-5;3
-30;-14;-21
21;16;17
80;1;16
31;-5;14
12;23;17
-69;-22;-35
-79;-11;-34
-10;0;11
52;-27;-3
77;15;54
3;14;6
-42;7;-40
-64;0;-21
-22;-16;-7
48;20;21
46;-1;15
73;-1;27
-52;-7;-20
-48;1;-21
-67;-8;-20
0;6;5
55;-22;5
64;4;55
-2;6;-11
-43;14;-33
-46;2;-10
-31;-13;-15
23;16;10
84;13;27
34;-19;19
-23;3;-8
-54;-8;-33
-55;-4;-11
-4;8;6
43;-21;8
83;9;47
-4;8;-8
-59;-1;-41
-46;6;-4
-32;-16;-20
29;16;19
70;-1;27
56;0;15
-31;-1;-6
-41;-4;-26
-69;-6;-28
-10;5;6
42;-24;7
70;19;55
34;6;1
-52;-2;-9
-33;-13;-11
36;20;22
52;1;17
53;-5;22
-9;4;-1
-49;-7;-42
-72;-6;-22
-9;2;5
41;-19;13
72;10;44
25;8;6
-64;8;-44
-37;-2;-10
-38;-15;-17
28;16;20
47;5;17
48;-3;13
7;2;6
-39;-16;-39
-66;3;-6
-27;-4;-12
23;5;11
64;-5;35
52;-7;15
-56;17;-16
-46;-10;-35
-44;-2;-17
16;3;4
56;11;27
34;3;20
54;17;23
-53;-25;-35
-68;-5;-16
-41;-13;-17
4;7;3
65;-6;19
59;1;31
-24;19;12
-44;-14;-52
-54;-2;-17
-1;2;0
35;6;15
56;14;30
80;2;29
-89;-19;-46
-40;-2;-20
-45;-5;-10
1;2;7
45;-4;18
68;-2;33
16;15;13
-63;-5;-52
-65;-4;-23
-23;-8;-7
49;14;27
67;20;33
38;-14;-8
-35;-2;-6
-30;-13;-18
-69;-5;-16
-13;2;-10
42;-12;4
87;13;61
10;6;5
-64;-1;-55
-48;-5;-12
-28;-8;-9
40;18;19
44;2;20
46;-7;21
-13;3;-3
-38;-6;-35
-62;-4;-14
-13;-3;-8
30;-12;18
70;9;39
15;-5;2
-55;11;-32
0;5;-6
-55;-10;-24
4;0;4
59;8;27
25;-7;2
30;15;8
-50;-23;-28
-38;6;6
-40;-5;-16
6;-3;7
58;5;28
59;9;27
-22;7;-12
-34;-7;-34
-55;-7;-13
-12;-7;-16
33;17;24
52;-1;9
51;-4;10
-57;-13;-13
-17;12;1
-66;-12;-27
2;4;6
36;-10;10
63;0;44
8;11;-8
-55;2;-25
-2;3;-1
-54;-8;-23
5;1;-5
58;14;26
54;2;22
8;-3;4
-50;-26;-39
-48;6;1
-33;-3;-26
17;-3;15
65;-4;21
37;-3;13
-29;33;13
-49;-35;-54
-31;9;14
4;7;-14
24;7;29
30;9;13
60;-5;10
-27;-8;-15
-20;8;-10
-78;-20;-26
33;-20;17
63;5;40
27;11;7
-54;5;-42
-42;-2;-12
-37;-10;-13
27;11;18
51;6;24
52;-2;14
-22;1;-8
-23;-9;-22
-60;-5;-10
-24;0;-9
24;-1;14
60;-1;23
22;1;14
-16;23;4
-35;-22;-45
-53;0;-13
-4;1;-10
47;12;24
59;4;29
45;1;8
-71;-19;-35
-31;3;-7
-51;-9;-18
-3;3;1
66;-11;23
56;0;37
7;35;13
-71;-17;-59
-47;-3;-11
-14;-8;-6
25;16;7
64;8;34
29;-5;10
-6;-2;2
-16;-7;-24
-74;-10;-23
-18;1;0
17;-9;1
80;0;31
29;-4;16
-64;21;-22
-30;-13;-22
-43;-1;-11
20;7;5
57;11;22
35;-2;13
25;3;5
-42;-10;-20
-55;1;-15
-46;-15;-16
13;8;5
69;-5;30
40;4;31
-24;16;-2
-28;-21;-46
-59;2;-12
-10;-3;-2
49;20;18
58;-2;13
54;1;12
-63;-18;-28
-41;9;-2
-50;-13;-20
-1;7;5
56;-20;27
53;3;27
-9;14;-11
-46;-6;-31
-38;7;-3
-22;-10;-22
43;25;29
27;-8;9
50;-5;10
0;4;1
-39;-4;-21
-69;-11;-21
-11;-1;-3
32;-12;2
76;0;32
12;9;8
-57;13;-17
-27;-4;-11
-41;-11;-20
24;10;12
51;8;17
28;-7;6
26;12;12
-41;-16;-30
-52;2;-2
-38;-8;-13
22;-3;-3
69;2;43
38;-4;18
-61;12;-26
-25;-12;-24
-39;2;-14
3;4;-2
51;13;21
47;1;16
37;2;12
-53;-18;-19
-47;2;-16
-49;-8;-16
11;5;4
62;-7;24
44;-4;30
-3;16;-2
-51;-14;-46
-51;9;-6
-7;-9;-12
39;14;22
49;11;27
44;-4;8
-24;-6;-2
-41;-5;-29
-70;-12;-21
-11;1;-1
36;-18;3
107;13;52
4;14;10
-79;2;-46
-44;-11;-6
-27;-4;-18
28;12;18
64;11;26
-34;-6;-15
-41;-11;-27
-67;-8;-15
-22;0;-5
32;-20;11
96;13;42
11;1;6
-70;10;-32
-33;-6;-14
-34;-8;-12
16;11;4
82;16;34
35;-7;15
8;7;4
-56;-22;-39
-73;-5;-25
-18;-2;-8
40;2;29
86;3;33
17;-15;-14
-65;19;-11
-38;-7;-25
-34;-6;-5
20;8;10
44;4;20
38;6;8
33;3;10
-23;-11;-12
-70;-7;-20
-47;-8;-14
7;2;-9
62;-7;28
44;10;31
2;21;6
-50;-8;-42
-57;-7;-18
-11;-8;-10
35;16;23
75;9;37
48;-7;0
-38;-12;-15
-71;-1;-19
-44;-8;-22
2;8;13
71;-20;4
32;2;26
-2;27;15
-45;-10;-39
-54;-7;-12
-11;-5;-6
44;18;22
54;8;19
46;-11;5
-20;-8;-13
-59;5;-12
-59;-10;-22
-15;-5;-10
73;-7;22
58;6;49
-16;9;-10
-41;0;-39
-51;7;-8
-12;-14;-12
35;22;21
46;-1;21
61;-2;8
-18;-3;-1
-58;-6;-30
-64;-11;-14
-10;0;-2
42;-10;13
70;6;40
14;-4;-5
-50;20;-19
-41;-12;-17
-40;-6;-18
20;10;6
57;10;36
53;5;21
10;-3;-13
-41;-13;-39
-74;-5;-18
-23;-4;6
22;-12;18
74;7;25
40;10;16
-55;10;-15
-33;-6;-31
-54;-14;-21
13;7;1
55;13;21
55;2;26
36;2;17
-57;-17;-28
-75;-2;-19
-32;-7;-13
25;-2;-1
75;4;52
27;-2;3
-38;17;-5
-37;-19;-36
-52;1;-17
11;3;-4
44;10;20
50;7;26
35;-9;2
-28;-6;-12
-58;6;-11
-53;-15;-20
12;5;5
67;-6;23
39;-1;21
-13;14;0
-62;-5;-47
-37;-4;-4
-5;-3;-10
38;12;21
47;6;19
57;1;15
-36;-5;-7
-44;-3;-21
-64;-17;-21
6;10;2
40;-21;3
71;14;44
6;8;6
-70;3;-43
-34;-8;-9
33;16;14
36;3;14
77;2;27
-6;-1;-4
-68;-8;-34
-69;-10;-24
-1;7;4
38;-22;14
82;14;37
-7;0;-6
-60;8;-32
-19;-4;-2
-36;-7;-12
23;11;13
43;7;13
33;-5;9
45;1;11
-50;-9;-28
-74;3;-12
-18;-5;1
19;-8;-13
87;3;53
6;-7;-3
-61;12;-18
-13;-7;-3
-58;-2;-33
25;8;5
56;9;24
53;-1;25
29;19;11
-72;-30;-51
-71;-2;-11
-20;-3;-6
40;-3;11
77;7;55
22;-4;-3
-65;15;-29
-37;-12;-28
-37;-2;-4
24;6;11
52;21;15
63;-9;24
4;6;9
-75;-28;-49
-43;7;-6
-29;-5;-7
44;-9;22
74;8;29
10;-4;5
-58;14;-28
-16;-11;-14
-54;-5;-13
22;6;10
45;8;16
45;1;22
48;9;17
-68;-22;-53
-66;4;-12
-22;-5;-6
19;-3;3
82;0;38
9;-8;6
-43;22;-5
-19;-16;-34
-47;5;-9
1;0;2
37;8;17
79;17;28
38;-7;11
-60;-19;-44
-80;4;-17
-34;-9;-9
18;10;12
90;-7;39
18;2;30
-34;9;-20
-26;-17;-36
-61;3;-25
6;-3;5
49;21;28
44;2;24
44;-6;6
-33;-13;-32
-68;2;-17
-42;-8;-12
1;1;-1
76;0;9
54;9;34
-34;2;17
-39;-12;-47
-59;2;-13
-10;-5;-5
41;14;22
70;16;27
34;-11;5
-34;-4;-12
-57;-9;-16
-7;6;-4
60;-18;27
68;9;38
-2;15;6
-67;-10;-59
-44;0;-9
-18;-5;-4
36;14;20
71;14;26
21;-14;0
-6;-1;4
-45;0;-27
-69;-12;-18
-15;-3;-12
60;1;11
80;3;73
-8;0;-12
-81;-1;-64
-10;0;11
-34;-8;-18
24;13;4
54;5;25
43;1;21
18;11;10
-66;-23;-40
-70;-8;-27
2;4;0
26;-18;23
72;9;39
16;2;-8
-64;9;-28
-22;-6;-10
-39;-5;-20
22;13;24
47;5;15
47;-3;11
15;9;7
-51;-17;-35
-60;-4;-12
-22;-4;-6
28;-6;8
90;10;52
0;-5;-9
-71;9;-30
-1;-9;-7
-50;-4;-19
20;14;14
43;4;9
50;0;21
31;4;17
-58;-17;-38
-57;-1;-16
-35;-8;-9
30;3;-4
55;-15;26
45;-2;30
-52;28;-12
-22;-16;-23
-49;3;-19
4;5;15
44;5;9
48;9;17
31;-2;7
-32;-8;-18
-46;-1;-17
-57;-7;-20
7;1;4
53;-12;21
39;-7;28
14;22;19
-50;-1;-47
-49;-4;-15
-19;-7;-11
32;15;12
56;3;20
54;-4;11
-34;-2;-6
-37;-6;-28
-58;-7;-7
-13;0;-3
31;-7;8
69;8;41
19;2;12
-59;8;-22
-10;-11;-20
-59;-4;-24
5;3;3
48;14;18
70;7;26
38;1;23
-65;-22;-48
-59;3;-12
-35;-13;-18
4;7;6
51;-18;8
68;1;41
-20;33;11
-40;-11;-45
-68;-14;-17
-2;2;-6
48;10;33
68;13;29
28;2;-1
-42;-6;-21
-48;-10;-25
-54;-16;-15
4;5;6
45;-16;9
61;14;38
20;23;25
-64;-18;-52
-55;-5;-22
-18;-4;-6
32;13;24
62;8;20
35;-3;-1
-14;2;3
-38;-13;-25
-65;-8;-12
-15;-5;-7
37;-12;4
64;6;34
39;16;23
-52;14;-17
-41;-18;-39
-52;-9;-11
21;11;6
61;13;28
30;-1;7
-46;-19;-34
-78;-6;-27
-24;-7;7
8;-6;4
68;6;32
43;-5;7
-23;21;-2
-44;-13;-46
-52;-4;-3
5;1;-4
51;14;22
51;9;30
42;-2;5
-61;-18;-28
-47;1;-13
-49;-13;-17
7;10;8
66;-16;33
49;1;20
-2;27;4
-58;-10;-51
-57;-11;-14
-9;-3;-10
44;13;25
53;7;26
63;4;23
-53;-2;-19
-35;-10;-33
-59;-10;-11
-12;-3;-9
42;-9;15
67;12;33
19;-5;-5
-61;15;-8
-14;-6;-18
-53;-6;-16
6;4;3
75;17;23
64;-1;30
-7;6;-5
-66;-25;-45
-63;-1;-1
-10;-2;-6
24;-8;12
59;10;32
31;-1;12
-18;17;-3
-46;-15;-44
-56;-7;-15
4;-1;-5
55;13;26
57;10;26
53;2;14
-81;-17;-28
-51;-4;-18
-47;-14;-14
12;4;5
56;-8;32
40;5;11
6;18;11
-34;-6;-44
-67;-5;-19
-12;-1;-2
43;21;27
54;4;20
35;-19;-1
-12;6;0
-52;-5;-27
-69;-11;-18
9;-2;-3
45;3;30
73;4;37
2;-1;11
-56;6;-48
-43;-9;-34
-43;-3;2
28;1;-2
72;21;32
53;-1;20
-20;-1;5
-33;-7;-23
-78;-16;-24
-22;0;-15
42;6;27
75;3;38
33;-6;12
-61;15;-33
-49;-18;-46
-41;-9;-3
29;12;5
53;2;24
47;7;35
21;-1;-4
-52;-12;-30
-43;12;-6
-46;-15;-18
20;1;9
46;-3;25
50;-6;22
-19;14;-3
-37;-8;-39
-55;2;-16
-3;-1;-3
36;11;19
51;9;23
39;-3;7
-23;0;-5
-34;-12;-23
-62;-9;-12
-15;3;0
28;-6;5
82;2;42
6;-8;0
-31;26;-16
-46;-13;-26
-36;-6;-11
2;-2;-1
62;25;31
48;-6;17
17;3;2
-38;-17;-32
-61;-1;-12
-31;-7;-21
9;8;17
63;-21;13
41;9;44
-59;-24;-48
-44;-4;0
-2;8;-14
57;6;37
34;15;30
40;-9;-7
-44;-4;-21
-28;-3;-28
-56;-13;-14
-1;9;12
45;-16;17
57;16;48
7;11;-1
-58;-19;-47
-37;-1;-10
-18;-3;-15
11;11;15
67;11;38
44;7;4
-19;-4;-8
-31;-16;-36
-48;-3;-25
-34;2;22
28;-7;-10
72;5;49
42;4;21
-68;13;-35
-20;-22;-5
-54;5;-39
7;4;7
58;10;22
47;11;29
23;-13;-1
-45;-14;-28
-41;7;-13
-48;-6;-14
5;-2;3
61;-6;25
43;5;35
6;15;4
-52;-21;-44
-56;7;-18
-24;-4;-16
35;15;27
64;3;31
38;-3;-6
-5;-1;-8
-30;-1;-13
-85;-12;-21
-16;-5;-7
40;-12;1
86;16;55
7;-3;6
-51;-2;-37
-47;6;-8
-34;-3;-16
25;9;14
54;17;23
40;-5;5
26;-2;16
-47;-10;-26
-84;-12;-27
-19;1;-17
23;-9;14
78;-2;33
33;-3;29
-30;32;-19
-55;-17;-40
-54;-10;-18
20;3;2
54;8;27
57;13;23
32;11;3
-59;-26;-25
-78;-5;-17
-13;1;-9
-1;-3;12
71;-10;25
43;8;36
-29;15;-26
-23;-18;-31
-68;0;-16
-11;-4;-5
64;20;9
61;6;49
28;-12;6
-40;-10;-20
-64;6;-30
-48;-7;-16
6;-4;8
83;-2;18
51;6;52
-35;7;-26
-55;-15;-33
-44;0;-15
-5;4;-5
40;14;20
60;3;20
36;-8;8
-18;4;-10
-54;-1;-19
-67;-14;-23
14;5;6
32;-19;4
85;16;53
19;18;16
-94;-18;-66
-59;-4;-17
-6;-5;-4
53;16;28
68;15;29
33;-13;-6
-38;-3;-7
-67;-8;-28
-46;-9;-17
-1;3;8
63;-11;26
63;11;32
2;9;0
-62;-13;-39
-60;3;-15
-15;-3;-16
42;15;13
76;14;28
42;-9;6
-28;-6;7
-67;-8;-28
-60;-8;-25
60;-27;45
54;13;20
13;10;-8
-46;2;-9
-65;-5;-46
-21;-3;-6
46;19;21
55;4;25
36;-2;9
-4;1;0
-44;-8;-28
-66;-4;-21
-24;-3;-4
31;-13;13
81;5;43
31;5;22
-44;9;-43
-66;-5;-25
-42;-7;-15
20;8;4
84;17;36
19;-2;10
24;3;3
-33;-16;-20
-74;-3;-27
-32;-7;-8
14;3;17
84;-10;17
43;6;27
-39;25;-9
-59;-21;-18
-53;-3;-41
18;4;1
52;10;21
63;14;31
29;-4;13
-40;-13;-24
-84;-8;-26
-42;-8;-18
31;8;8
68;-10;35
33;2;18
-29;22;4
-34;-18;-45
-58;-2;-12
1;3;-6
57;18;24
57;5;19
27;-8;0
-38;-12;-9
-63;0;-14
-42;-4;-21
-10;-1;9
61;-22;21
90;25;50
-36;14;-23
-48;-26;-34
-59;7;-20
-10;-6;-11
46;19;26
58;6;22
40;-4;2
-6;-4;-4
-65;-5;-17
-67;-15;-23
-12;0;-1
52;-14;22
100;2;38
-26;19;2
-56;-17;-39
-56;13;-39
-6;-3;5
42;13;25
62;3;32
24;-16;4
-10;0;-8
-49;3;-32
-60;-4;-15
-14;-1;1
57;-4;3
83;1;53
-3;1;4
-64;5;-40
-43;2;-17
-31;-13;-11
25;14;11
51;5;18
51;5;14
4;-1;2
-28;-11;-9
-71;-10;-19
-35;-1;-13
5;-2;-2
88;-5;30
38;6;34
-32;19;-2
-44;-24;-42
-50;2;-22
-10;2;-5
43;13;24
66;6;24
34;-8;0
-28;7;-1
-43;-12;-30
-49;-6;-13
-25;-7;1
34;-8;16
75;1;32
44;11;22
-63;0;-55
-56;1;-7
-35;-2;-21
17;4;29
64;20;18
45;-6;8
3;0;-1
-29;-17;-28
-78;-5;-13
-17;3;-7
15;-11;4
61;-6;26
40;5;20
-30;22;-5
-23;-16;-36
-64;-1;-10
3;-1;-2
44;13;18
54;11;18
-51;-20;-31
-61;1;-15
-40;-10;-15
8;4;7
69;-5;21
39;-15;5
-16;23;13
-49;-8;-47
-42;3;4
-10;-4;-6
39;7;18
46;9;16
42;-4;4
-18;1;1
-44;-10;-18
-59;-3;-17
-6;1;2
51;-13;6
55;-3;27
25;14;17
-62;7;-38
-62;-3;-17
-27;-16;-17
39;19;18
49;5;25
57;5;17
-6;-4;3
-49;-8;-29
-55;-9;-11
-15;-3;-12
34;-3;15
64;3;34
8;-6;-3
-48;-2;-33
-41;8;-9
-17;-3;-4
29;7;12
21;3;13
24;1;18
12;6;13
-25;-12;-40
-45;-3;-25
-5;1;3
19;11;19
41;2;16
3;1;-1
-25;-7;-16
-23;-14;-8
-11;9;0
-4;-4;3
21;8;15
30;8;9
24;-4;-7
-26;-4;-11
-21;-4;-3
-29;-5;-10
9;3;6
20;-1;7
40;5;14
-18;-5;1
-15;-10;-20
-30;6;-6
-12;-7;-10
15;4;6
34;7;15
18;-5;-1
1;3;5
-31;-5;-12
-35;-5;-10
-4;3;1
28;-6;8
45;8;20
-10;-9;-7
-41;9;-13
-11;-4;-5
-25;-1;-11
25;9;9
43;-2;13
32;2;10
-6;-6;6
-40;-6;-26
-62;-6;-20
2;5;12
38;-11;2
70;6;31
-1;3;16
-58;4;-50
-40;-6;-3
-26;-2;-18
36;11;12
34;2;20
65;-3;23
-8;2;6
-49;-6;-43
-65;-9;-14
0;5;5
34;-9;14
70;0;36
11;2;7
-71;6;-54
-32;0;-2
-24;-10;-12
31;14;15
39;0;18
56;-5;19
-6;5;1
-49;-3;-29
-65;-11;-27
-2;5;8
41;-3;17
73;7;42
5;0;-3
-64;-1;-51
-48;-5;-5
-25;-7;-15
41;13;19
47;3;21
44;-8;12
-3;8;3
-33;-7;-18
-76;-9;-29
-13;2;-1
42;4;28
79;0;31
-4;-10;7
-60;2;-59
-35;-3;-1
-34;-3;-18
49;4;19
30;-1;16
31;4;11
-35;-11;-27
-78;-3;-26
-31;-2;-12
38;4;28
86;3;37
13;-10;5
-64;10;-43
-32;-5;-18
-41;-5;-9
29;14;15
44;6;15
34;2;11
31;-7;5
-42;-15;-21
-62;3;-15
-36;-7;-9
27;4;12
70;2;37
40;-7;11
-64;12;-36
-21;-6;-21
-53;-11;-12
17;14;5
48;-2;17
49;9;23
24;-2;6
-47;-15;-22
-57;4;-12
-29;-4;-10
13;4;2
62;0;37
36;-1;10
-33;11;-4
-33;-11;-40
-48;-4;-15
-2;1;-3
39;15;19
53;3;19
35;-10;9
-34;0;-11
-41;-6;-18
-55;-4;-15
8;1;13
57;-8;13
44;-2;17
-14;5;4
-37;-3;-31
-44;6;-10
-22;-3;-7
31;9;25
59;6;11
48;-8;8
-25;1;-13
-40;-1;-15
-70;-13;-19
-5;7;4
52;-13;18
72;3;37
5;8;3
-75;-1;-56
-27;1;-3
-35;-7;-7
26;9;10
63;7;18
49;-1;29
-22;-1;-7
-28;-10;-22
-73;-7;-23
-9;4;-7
23;-6;17
106;3;47
9;-7;3
-76;19;-46
-42;-10;-20
-24;-5;-6
31;11;13
33;6;10
52;2;16
1;-3;8
-22;-13;-14
-68;-2;-15
-31;-1;-15
16;-7;7
82;5;35
24;-9;13
-42;27;-22
-51;-20;-35
-35;-1;-5
30;13;10
45;-1;28
33;8;19
2;-7;-3
-16;-16;-27
-34;-5;-17
32;-4;-3
84;5;36
17;-9;18
-78;15;-15
-21;-9;-24
-40;-5;-8
23;7;4
40;9;15
46;-1;22
36;-2;4
-51;-13;-23
-60;6;-15
-37;-7;-13
27;7;18
69;-4;23
32;-1;22
-56;13;-22
-21;-15;-25
-52;0;-11
6;-1;-2
42;12;16
47;4;20
60;-9;19
-59;-11;-24
-56;6;-23
-44;-6;-19
16;5;17
67;-20;4
37;4;37
-45;19;-5
-16;-7;-38
-53;2;-3
-12;-5;-16
45;13;29
60;5;29
