X;Y;Z
3;65;9
18;-21;-18
0;-57;13
-47;83;-12
26;-45;-5
30;14;4
-137;-18;66
122;33;-114
24;-40;70
-19;-3;-46
-23;-42;92
19;29;-21
-58;50;-70
21;-51;28
-25;9;-30
75;45;-7
-79;-11;32
53;-31;9
-11;24;-36
19;-39;46
11;143;-51
51;-178;74
-36;29;-29
-10;47;-43
-2;11;47
64;225;-152
-33;-198;147
-68;-22;-7
-22;-47;-19
22;39;16
40;-42;3
-46;33;-27
-12;61;31
79;-133;-32
-47;36;32
-37;38;-24
174;176;149
-170;-222;-81
32;15;-84
-102;-112;111
131;139;-96
-10;-46;26
-15;1;-32
8;86;-4
5;-55;19
-15;77;-10
-21;-59;-72
28;-55;84
-12;30;-25
-10;35;46
-3;9;-27
53;-53;-36
-105;58;-18
59;-67;27
-20;12;58
32;-5;-27
-30;-29;-45
3;4;43
9;22;60
52;-55;-70
8;-51;-6
-66;87;-9
36;25;23
-35;6;-4
19;1;-10
-3;-44;33
-14;36;-22
36;-15;-26
-25;52;-9
32;-72;53
-45;-49;-12
25;62;50
-19;16;-82
27;5;-74
-179;50;18
172;-51;51
-24;-34;38
-8;24;-20
-11;-40;-24
3;77;68
11;-3;-70
-6;-45;36
24;-1;-40
-34;23;45
78;-276;-3
-87;303;-50
29;-34;46
0;-15;-3
6;-48;28
51;30;-89
-50;7;67
-28;16;-4
46;-55;-146
-10;66;140
-72;-24;26
11;103;-35
80;-169;9
-37;67;-38
28;3;36
-40;32;11
12;-70;27
74;91;-37
-89;-61;6
17;40;-15
3;-43;-8
23;-36;45
-30;66;-75
165;-197;189
-141;192;-193
-10;-44;31
6;74;-2
19;-40;-10
-56;28;11
-9;-16;-5
17;-13;47
-91;2;101
77;-27;-171
-59;59;78
49;-8;-75
-34;-36;-33
55;50;-4
16;-64;74
-12;-5;2
-122;51;15
171;-52;-43
-25;72;34
-13;-50;-5
2;-15;-27
-70;-109;167
11;160;-201
1;-37;90
22;20;-2
12;-142;6
-65;25;-39
64;104;-43
-7;-22;34
5;7;2
19;-26;-2
-8;38;-3
6;-11;4
98;-436;11
-118;487;-21
3;-83;12
27;33;-3
-38;9;7
43;4;6
-46;82;-25
-28;-130;17
81;162;-17
-94;-140;9
55;26;46
96;103;-2
-75;-111;-9
-14;25;-26
-36;-74;2
28;24;-16
-1;15;-10
-17;-17;17
15;2;-8
21;20;51
-24;-24;-62
-14;19;13
5;25;12
-4;-41;-31
-60;19;56
91;-22;-46
-9;32;18
3;25;-13
-16;-50;21
44;68;-41
-67;-62;54
-20;-12;-72
15;12;60
29;38;-20
23;-24;13
-34;-19;7
2;11;-43
-18;37;37
80;-116;13
-57;49;-24
6;51;1
-45;-24;1
43;48;-64
-55;-69;-34
57;13;70
1;5;41
-72;-43;-28
98;11;-8
-83;18;45
51;33;-9
53;-52;-74
-100;73;59
46;-17;-20
3;-16;2
-25;19;-14
15;18;8
5;-39;38
53;24;-30
14;-74;-27
-66;65;9
-21;-42;27
13;23;-109
6;-29;67
19;22;33
-1;37;-19
-19;-118;70
-26;106;-35
4;-8;14
29;-19;-21
-2;16;-15
7;-21;3
-4;11;-9
8;-11;13
-57;65;-45
49;-146;85
-4;53;-36
-1;129;-6
-23;-188;6
29;89;-29
-19;39;25
9;-68;-37
70;108;96
-31;-211;-149
-55;140;88
-1;11;46
-9;-46;-53
38;23;12
-44;-1;-6
35;2;-27
-8;-8;37
4;-33;-30
28;29;36
-74;-13;-30
93;-1;39
-96;49;-12
41;-23;-41
4;16;55
16;-306;29
-53;361;-99
11;-89;59
6;-11;-21
-19;-15;-1
31;58;6
-9;-32;-13
29;46;40
-55;-49;-75
-5;22;28
43;-1;11
-37;3;-18
3;-60;6
50;71;-31
-53;-29;9
61;31;-30
-68;-56;59
20;81;14
6;-37;-22
18;50;-6
-13;-35;-12
-1;-42;23
-26;64;-30
21;-41;23
18;-1;-4
-47;-28;47
43;35;-34
6;-10;-31
-15;-3;16
-33;-70;37
34;95;-53
10;-51;26
-15;30;2
-24;11;-44
30;-5;19
9;-17;12
-26;62;16
26;-40;-50
4;-17;36
-36;-9;12
5;-4;4
18;8;-17
-16;13;-1
-36;-15;0
57;10;5
-16;-19;8
-16;50;67
12;-17;-83
48;88;-23
-35;-106;19
-26;0;-23
17;-33;35
5;50;-33
4;-51;65
9;8;-16
-49;26;-53
16;1;28
27;-36;13
-18;25;-12
18;13;6
3;-6;-11
-34;-20;2
3;-13;-32
28;-2;77
-27;6;-53
29;65;13
-18;-71;1
-11;37;-40
-199;32;158
255;-20;-125
-44;1;-1
-4;-31;-2
0;-18;-10
-23;39;25
-88;118;-76
98;-151;69
81;431;-268
-69;-425;260
1;15;10
-11;-29;-21
11;24;-6
-21;-115;44
47;161;-34
-37;-53;34
3;3;-31
10;-12;31
-43;13;-33
55;-9;-29
-25;24;15
7;-19;15
-17;-11;24
39;-5;-18
-17;57;-52
-4;-48;49
-3;-2;-9
-3;11;-5
-5;-12;4
7;-2;0
-2;5;-1
0;2;2
4;-3;8
-19;7;-21
16;-9;12
0;10;4
-3;-6;-14
-11;0;9
4;-2;-5
7;5;1
-8;0;4
6;-10;1
-9;9;-5
5;-1;-5
-15;-6;15
6;2;-4
4;2;-11
10;-6;-5
-5;-1;5
-10;7;-3
5;-10;8
-1;4;-11
4;-1;13
-2;23;-42
-26;-7;28
8;-9;-38
23;-36;17
-21;55;47
15;-20;-31
13;-24;2
22;-66;4
-118;136;218
78;-59;-165
-10;-36;-36
1;61;25
84;-123;147
-94;70;-188
23;26;4
-27;131;-84
26;-94;41
47;-116;118
-81;110;-37
29;-68;-34
42;12;14
-59;14;-25
5;-19;-14
4;-43;36
130;-106;72
-106;191;-74
-37;-12;-24
31;59;61
2;-40;-49
-61;-16;-28
40;12;16
-54;-33;-3
32;17;-29
23;-20;56
16;18;-22
-6;-55;55
82;140;-62
-144;-92;-17
11;37;17
-25;21;-22
47;-18;-20
-3;-50;44
16;13;32
3;36;-33
-25;-2;21
37;-26;-8
0;0;9
-19;-13;-33
-14;40;43
3;-59;-26
4;36;-30
-4;0;20
42;-10;12
-47;-28;47
55;9;-122
16;45;74
-57;-14;-30
38;-10;23
56;-65;-4
-87;80;11
-22;-77;7
11;55;-34
36;37;46
-22;-53;-25
52;0;15
-44;-3;-31
12;63;-4
2;-115;112
-8;68;-85
3;14;-1
-13;-32;-12
-76;-69;-93
44;87;81
22;60;9
43;-48;2
-41;-7;7
10;-75;24
-11;53;-1
15;45;-13
-3;-51;-29
31;17;-70
-63;-7;40
-26;56;2
44;-63;17
11;10;37
-19;-4;0
36;-28;0
-126;40;-28
95;-1;19
12;0;-16
-17;-11;6
-1;-2;-8
-13;-21;-26
60;-35;28
-34;53;7
-10;5;0
11;18;-6
-15;-21;6
-14;-2;26
18;-11;-20
0;32;-24
5;-59;87
-28;22;-79
-31;65;-6
64;77;-31
-11;-166;23
-17;17;8
17;18;31
-2;22;-29
142;9;118
-187;3;-208
31;-58;71
-41;77;45
80;-85;46
-22;33;-8
-42;-16;-16
-3;5;-66
22;54;-2
23;-81;2
-21;45;-19
38;15;21
-18;-52;20
-110;-48;-1
153;61;41
-44;12;-21
-4;14;-19
-5;-80;31
-197;185;-134
278;-161;170
-56;18;-104
-39;-1;34
-36;11;5
171;-36;144
-121;38;-150
-14;-41;-25
24;96;47
-67;-8;-60
36;-22;3
-11;-19;23
8;59;-28
20;-43;55
13;-40;-3
-7;15;-48
-21;-18;76
-108;82;-52
130;-40;-10
29;-48;-20
-26;45;33
32;-41;-4
-70;2;-5
29;34;45
-19;2;-59
119;11;-42
-110;-13;51
-7;-25;-18
4;21;75
-8;-39;-72
31;57;56
-56;-31;-47
72;-14;35
-76;16;-13
19;48;-33
71;-3;40
-40;-17;-37
-28;3;-8
8;-37;31
10;20;-16
-41;-1;37
-6;-74;3
-4;66;-59
54;-9;74
-172;145;-132
126;-115;219
23;-4;-147
19;-15;31
114;152;-85
-158;-177;60
15;10;51
65;38;-58
-31;-35;0
-1;3;25
-19;1;9
-24;89;-53
46;-64;29
-81;-53;-26
59;-14;0
-1;70;68
-15;-16;-91
18;-18;19
-5;-15;102
-30;-4;-84
38;8;17
-9;5;4
-2;5;-49
32;-3;-21
-55;28;115
0;-72;-93
68;91;23
-47;-47;-1
10;-3;-8
-42;21;46
22;4;-9
7;-15;2
4;-9;-19
-5;-36;-16
-12;41;-4
22;19;9
1;5;3
1;-10;43
-29;-47;-72
48;27;39
-72;22;4
34;-82;-21
-11;133;-13
26;-100;34
-8;-4;-36
-11;53;46
52;-99;81
-57;57;-72
-17;18;-21
23;12;-22
-18;-16;2
64;-5;-7
-15;19;-21
-15;-24;14
-36;-61;97
62;79;-69
-35;19;-9
-14;-35;-9
28;5;25
1;-5;-20
-2;9;-18
-7;6;52
20;-55;-57
-4;59;-2
-15;-12;44
30;-131;-1
-103;62;-79
96;178;41
-39;-107;31
-6;4;-19
-36;11;-21
57;-16;13
-1;10;7
-35;1;16
39;-10;2
1;12;-16
-92;-95;86
75;82;-82
68;-83;50
-96;52;-33
16;10;7
7;-15;-41
4;37;14
6;-47;0
-56;94;-25
68;-75;16
-17;-29;-43
-55;64;55
80;-18;-28
-38;-71;46
137;86;26
-120;13;-74
98;-338;16
-186;275;-53
-405;925;-289
538;-1061;321
-37;164;3
-14;-16;27
96;331;-134
-49;-348;159
-48;12;-25
-3;-15;7
-29;122;-19
155;-108;-239
-124;-23;246
-10;12;41
73;-109;-49
-105;136;6
29;163;-121
13;-151;141
-10;-29;-13
-24;15;48
4;-44;-77
25;51;30
-18;52;-25
-19;-72;-4
9;23;16
35;-24;0
-21;-3;12
9;21;1
5;-17;-5
-161;-9;-130
151;45;108
-34;92;20
27;-131;1
14;33;53
-7;-23;-48
-4;17;-40
-5;-40;34
-6;15;-19
20;49;-2
-15;-44;-10
15;10;9
14;3;10
-13;5;-9
3;9;15
-173;177;-12
162;-236;18
14;52;-5
-33;-13;-8
-39;41;-53
39;-121;77
24;77;-43
-17;-1;8
-31;-7;-2
-16;29;-13
70;-1;27
-35;-28;-35
27;-14;52
-10;68;-23
-7;-39;10
-14;-13;-16
30;20;-13
-59;-39;-5
21;54;-2
24;-12;16
-18;-51;61
37;2;-82
0;36;50
-26;-34;-24
-11;1;-7
23;27;2
12;-26;-10
-27;20;4
18;2;10
12;-3;-14
-9;10;8
-39;-127;66
29;126;-104
0;-25;83
4;-51;-6
-3;78;-56
8;22;36
15;-40;-6
-20;-24;2
6;35;-12
-33;26;-32
5;-53;69
43;67;-63
-16;-64;4
-10;55;6
20;-93;86
-12;64;-87
3;-48;3
-21;16;-15
25;18;50
-10;-22;-50
75;-32;25
29;-145;89
-91;174;-133
-18;22;36
-17;14;15
-130;-6;17
150;24;-47
11;29;-76
-30;-57;101
-1;39;10
26;-83;-7
-37;29;-5
24;25;-5
94;413;-234
-90;-428;191
-3;-9;19
-2;-10;19
-11;44;1
12;-7;18
0;1;-29
2;-25;39
6;-45;-28
-21;63;-58
-16;-24;81
35;-5;-4
-2;-31;17
-25;53;-68
-12;-11;16
38;10;11
-82;-67;115
61;55;-141
-9;-5;62
-7;-40;-26
33;43;-15
8;-5;2
-45;-42;45
14;55;-50
13;-34;-9
-7;17;26
-13;38;-21
10;3;10
-37;-43;34
39;23;-43
39;35;41
-21;-48;-73
0;17;26
-17;-31;-1
-19;4;-6
50;2;26
-42;1;-15
2;0;-8
-76;6;45
71;-2;-43
16;16;0
-3;-13;-10
-22;-24;5
-9;-9;-8
49;58;31
-10;-43;-20
16;52;-14
-31;-57;22
-29;12;-32
-81;36;-11
91;-23;55
29;-61;-29
20;62;-31
-53;-33;54
63;-75;27
-50;71;-44
-77;23;-39
127;-47;9
-38;42;40
-23;6;-12
3;-12;15
19;22;1
-13;-21;-49
27;8;17
-28;22;18
10;-5;14
-20;-24;-19
-4;19;16
25;-16;-29
-7;-10;28
42;-35;21
-12;86;-39
-39;-29;-23
1;16;5
-63;-62;70
49;-23;-31
34;56;7
-27;-15;-13
-57;-47;121
53;49;-124
17;-16;-1
-56;32;4
45;11;-11
3;-34;8
4;28;-19
-22;-25;47
-18;98;-12
39;-75;-37
-28;-9;28
31;-15;-23
-25;23;-10
-33;-5;25
31;-33;28
2;34;-39
1;1;51
6;-13;-54
-2;22;16
-56;-74;-28
61;62;1
0;-8;7
65;-103;50
-94;108;-109
60;32;50
-16;-40;-10
1;21;77
-4;-18;-55
-19;-26;-30
27;56;-32
15;15;76
-33;-57;-29
18;-51;41
-43;46;-46
24;3;7
-15;-1;34
-57;38;-43
93;15;36
-40;-86;21
20;24;-57
-6;13;25
-5;-23;-21
11;21;15
-10;12;11
-2;9;-25
17;-8;11
-4;-33;28
-10;-1;-65
16;20;39
-33;2;-19
35;22;28
-2;1;-25
8;-46;-29
-39;39;86
85;-3;-132
-211;-22;31
163;41;69
-15;-49;-10
-2;15;-35
14;8;18
26;50;-11
-53;43;13
15;-104;2
-5;17;1
-6;-2;8
2;-8;38
0;17;-57
10;-32;19
-42;25;-4
42;-21;-25
9;12;17
-17;-13;10
20;4;6
-26;-12;-12
12;13;-9
-2;-11;12
-20;-4;-12
52;23;24
13;-35;-5
-62;9;-9
28;-7;-10
-25;126;-8
18;-108;17
-13;-12;1
-33;22;31
21;32;-96
385;-288;236
-350;227;-185
2;16;36
-26;18;-29
-34;-44;46
48;34;-62
-12;1;29
-13;-17;-10
15;19;-4
0;-15;4
-8;10;-13
18;-10;-10
-17;34;11
255;-213;103
-346;167;-164
81;37;72
-2;-24;-1
36;-40;57
-58;38;-122
-27;-42;10
120;-98;77
-26;183;-97
-40;-199;163
44;126;-43
-76;45;-25
24;-6;-56
-14;-22;41
6;28;-4
33;-36;-4
-50;35;-49
62;-61;53
52;65;37
-121;1;-52
46;-5;-1
-19;-23;-10
-11;-52;38
4;58;-8
-35;19;-22
40;23;6
-18;-37;4
28;0;-18
5;-15;28
-15;-22;-33
11;22;8
-13;19;-12
11;-55;-8
-7;5;45
-15;45;12
30;6;-24
-23;-34;-20
31;40;24
-26;-50;-11
18;5;-3
-31;-4;-8
23;26;-8
-13;-13;-20
3;-17;26
16;39;1
-18;-21;-13
-28;-28;66
37;179;-144
-113;-224;165
106;58;-55
92;51;-5
-105;-44;-17
19;32;34
11;-6;-16
-5;-21;-22
18;-97;28
-49;86;-59
56;-24;64
-42;46;-23
6;-2;6
-4;6;-3
2;-6;-5
-1;2;-1
2;-4;4
-17;7;-3
8;-2;-24
-10;14;14
27;-19;23
2;54;-59
-22;-51;45
-6;-19;19
21;14;-13
0;5;-3
-40;-8;35
47;-8;-79
-17;1;42
9;27;-21
-84;33;42
65;-80;-1
10;22;-15
-5;1;-23
-394;237;-62
447;-259;65
-36;96;-39
-36;-94;59
36;58;8
2;-39;-25
27;-14;-3
-40;6;-3
-20;11;-3
10;15;-10
-5;2;55
-3;-24;-32
29;32;6
-52;-4;-21
5;-26;-10
-2;-25;15
-7;18;-6
46;4;7
-11;-44;-4
28;112;73
1;-139;-128
-43;52;70
51;34;-33
-23;-53;11
-3;56;5
-11;-21;31
-3;49;-1
-4;-81;-15
9;31;-19
-295;-32;-48
308;71;30
-3;-37;17
-23;-9;8
4;9;6
-28;-8;37
24;-46;-129
-21;41;67
18;-28;-26
25;52;21
-5;2;42
-7;-16;-8
-30;-18;-12
251;-156;398
-227;179;-427
-4;2;60
15;12;-18
-20;-40;-20
1;29;-13
-38;17;7
20;-20;12
29;-16;14
7;-22;-14
-27;20;-13
18;20;15
-19;-12;-20
15;-4;-15
-7;6;53
-10;-34;-28
37;29;0
-12;-19;-26
-14;25;40
-17;-23;20
16;29;-44
-51;-8;41
27;30;-54
24;-46;13
-5;7;16
-37;37;-11
44;-39;10
-40;-49;31
43;56;-44
-2;2;-11
37;-30;-10
-37;28;27
-8;21;14
-14;-38;19
19;34;-40
1;-35;25
-16;23;-1
8;-33;53
-27;10;-43
43;45;-37
-27;-63;32
23;-5;6
-1;48;-4
-30;-27;-24
-2;-91;134
-4;77;-133
7;27;-15
-13;31;-21
-1;-58;11
31;18;33
15;19;-29
-31;-2;33
39;-41;-27
-14;-95;14
-28;95;-29
21;9;29
-18;30;5
2;-7;-19
0;-11;22
-25;-1;-33
-2;36;-47
51;-30;62
-33;-1;15
6;1;-22
7;-49;0
58;11;-11
-58;18;7
7;17;-7
-3;-18;22
14;35;4
-18;-24;-18
7;-56;11
14;148;-22
-25;-99;7
47;14;-2
-41;-2;2
-50;11;-11
38;-11;31
1;-3;-44
31;14;39
-51;-30;-11
26;-1;-4
-9;48;59
-2;-58;-50
14;38;-13
2;-57;25
-6;87;-51
-4;-38;5
-29;22;-1
42;-20;10
-23;-27;36
18;22;-20
-17;-92;-38
-7;136;22
19;-51;-32
0;-6;89
-9;28;-48
-55;-31;11
76;1;-24
-18;38;6
27;-86;21
-59;96;-56
46;74;2
-23;-160;17
-7;74;30
-40;-27;-31
91;33;32
-52;-20;9
4;-23;-34
0;46;-2
22;-37;37
-59;-21;-77
67;-70;57
-48;-21;47
21;122;-84
31;-53;50
-43;9;-43
24;13;39
51;-480;-77
-43;513;70
4;-198;89
-11;152;-139
6;-12;55
-18;32;-18
-7;0;8
14;5;5
28;-45;8
-53;61;-42
39;-43;37
-16;24;-20
-21;-11;8
18;24;19
5;-62;-62
6;35;28
48;-37;51
-72;57;-44
-138;-55;50
163;53;-58
-13;-21;36
-4;33;-4
-26;-61;-30
-3;-4;94
29;53;-92
-5;-20;18
11;13;19
-18;-12;-44
0;5;29
80;-59;19
-102;34;-62
1;9;46
40;-1;-11
-1;63;19
-3;-49;-22
-85;-65;227
72;57;-243
-38;167;-32
-13;-151;58
112;-38;-4
-35;5;58
-23;41;-64
-4;-43;-12
1;68;-2
-5;-66;4
-165;162;28
168;-157;-17
145;3;-80
-161;42;68
-1;-83;75
-1;59;-104
38;1;21
-24;-6;16
-5;4;-16
-16;-11;22
19;-12;-4
15;39;-11
19;-42;-4
2;-14;-31
-35;57;66
39;-47;-51
-74;24;13
30;48;-11
6;-69;18
-28;-5;0
24;61;-38
11;-22;25
-14;-19;-22
4;-6;27
18;3;-132
1;142;118
-29;-164;3
-39;-51;46
40;92;-34
12;-30;18
-41;47;-36
46;-31;19
-7;14;17
-14;-92;-69
8;97;-31
-3;-16;76
-8;-1;15
10;16;-8
25;-21;21
-17;-20;-12
-25;20;-20
33;-6;1
-31;43;2
26;-48;-1
4;-7;-19
-66;-19;27
61;73;-24
-15;-49;13
3;30;18
-3;-29;-29
30;46;25
-35;-68;-33
49;76;52
-42;-71;-21
17;51;-20
-22;-51;41
20;25;-47
6;-23;16
-22;67;23
-8;-75;-53
3;-8;65
31;164;-95
-28;-124;44
8;-44;4
3;66;-5
-17;-40;8
2;-24;-9
-53;4;1
64;26;26
101;202;60
-156;-294;-44
151;13;41
-95;75;-80
-3;-48;32
-11;39;-23
8;17;-1
-4;-12;-3
6;14;-10
94;-67;20
-88;36;25
-89;99;-41
81;-88;-11
-13;23;79
14;4;-52
1;27;-2
14;-54;-4
17;109;-48
936;-399;344
-1004;205;-336
130;215;-50
-87;-107;92
-106;65;-60
95;-110;64
-137;34;-113
166;59;149
-50;-80;-69
-11;49;28
19;-38;7
-2;8;-18
6;10;8
24;-42;-17
-22;28;18
-5;-25;-19
-4;29;3
-1;-3;-2
-7;-2;-26
28;-9;26
14;5;-10
-33;-11;10
12;-5;0
-11;3;-23
-7;41;21
64;-28;17
-47;-22;-3
-8;-12;-32
17;45;42
-21;-19;-37
56;-116;27
-56;122;14
38;19;-57
-102;-86;85
92;104;-40
-42;-69;-35
29;4;18
-24;22;4
43;9;-74
-66;22;58
6;-40;29
-62;4;-4
79;-4;-33
1;20;15
-12;-56;63
64;2;-14
-74;35;-29
6;0;-30
43;28;-33
0;-83;52
-34;65;-13
-15;-3;27
13;-6;-49
-1;-6;29
21;45;-9
-18;-54;14
30;32;-8
-66;-34;20
3;80;-43
75;-18;-48
-61;-29;84
60;-5;18
-22;14;-48
21;-37;-20
-79;3;37
33;59;-40
-37;-65;66
51;4;-35
-115;-170;-80
180;262;77
-86;-83;28
7;12;-11
-106;321;-193
104;-386;199
11;66;-7
-10;-13;11
-34;-33;22
26;10;-47
9;40;24
-12;-6;-39
60;-41;21
-78;29;-34
-14;2;-22
8;41;37
48;-75;40
-30;-36;-22
-22;53;-3
16;55;0
31;-4;-14
20;-33;-3
-29;-32;3
-3;27;-23
-26;-17;36
30;20;-16
-20;6;46
21;-33;-19
-40;51;-22
24;-46;-4
11;-30;43
119;1;108
-118;30;-166
-14;-20;0
-5;25;21
-34;10;35
54;-8;-49
-32;17;-5
16;-32;21
24;18;5
-26;-7;-21
-14;-22;0
3;27;-10
10;-31;43
-73;67;-58
86;-37;44
-28;-232;3
5;255;-18
9;-109;1
-9;74;23
8;9;-47
9;-37;4
-115;171;-85
124;-136;89
-10;-21;-11
4;23;28
-49;8;61
141;-26;-60
-102;66;-2
13;-74;-19
18;6;30
-33;31;-1
4;-37;8
-28;26;-29
45;3;-14
-26;-43;0
27;31;-1
-15;-92;75
62;65;-34
-106;32;13
100;-52;41
-67;40;-62
34;-259;-91
-34;251;81
42;3;-30
-23;18;-14
-27;-29;28
-16;21;27
8;34;-26
2;-36;-7
70;-93;31
-70;122;-23
27;-29;48
-23;1;-14
-88;-52;-58
123;53;12
-53;2;-10
-53;-83;35
101;26;7
-51;17;-138
28;73;129
11;-48;6
-46;19;-6
45;1;-22
1;-53;34
-36;34;-51
35;63;44
-21;-89;-77
-11;57;60
37;-42;15
3;48;-1
-8;-11;0
-20;-97;-23
7;70;-7
23;-8;32
-6;229;-174
-18;-234;155
-17;7;19
36;38;-47
-4;-21;-24
-32;-30;59
64;38;-58
-74;-18;39
36;-15;-52
-20;29;25
-10;-32;41
34;22;-71
-27;2;63
39;46;90
-29;-75;-100
47;51;20
-53;44;-96
-10;-98;80
2;28;13
21;-25;5
8;19;-15
59;61;64
-143;-102;-70
44;35;-22
-14;-10;4
52;3;28
-16;8;11
-16;-32;-33
28;32;2
-45;-47;37
-102;24;-113
88;16;100
30;-55;-19
13;50;32
-1;-19;-39
-2;12;6
-88;-48;-18
62;39;17
-21;-25;62
47;86;-63
-54;-6;5
38;-38;55
-50;2;-83
-32;-41;20
-35;155;112
106;-360;-120
16;240;19
258;637;-34
-206;-612;33
-17;42;11
-2;-103;-19
-4;61;47
-56;-32;-50
4;-10;39
73;18;-62
-32;-52;69
-196;163;-193
168;-112;136
232;-47;31
-229;68;-4
17;30;-83
114;9;195
-226;-73;-126
64;-43;-2
26;86;-31
51;-12;158
-17;13;-137
1;26;-29
-13;-12;10
-29;-86;72
60;22;5
-55;52;-57
60;61;-54
-29;-60;1
-50;-99;49
12;57;55
33;56;-65
-191;-44;11
226;23;-24
-104;-48;3
64;-13;114
102;77;-16
-116;-113;-37
-54;51;-57
9;3;-20
0;44;-50
78;-96;106
42;62;-41
-304;162;322
230;-182;-295
-13;1;-4
28;85;-131
-61;-60;123
99;24;-72
-65;-25;91
-23;-63;-10
50;46;24
-5;-27;-65
-88;74;72
47;-13;-4
33;7;-44
-20;-69;-3
-36;88;89
68;-30;-118
-16;-41;34
-91;-52;19
181;102;-40
-113;-46;33
13;-32;4
-3;22;-28
15;30;-4
1;-31;-1
-9;17;33
31;-3;-1
-38;-60;-5
6;80;2
-6;-21;-9
11;-14;-7
7;-105;7
-8;162;-14
1;-50;11
-15;-22;12
161;79;-1
-168;-46;-12
12;-15;-2
-19;-21;-21
13;98;1
45;-20;15
-67;-22;-24
31;-30;35
-21;24;-30
168;-2;-2
-135;-19;53
-14;-1;-41
53;103;92
-90;-140;-47
38;74;-35
-22;-27;-16
32;96;-3
-27;-110;72
33;-36;-34
8;-66;-35
-14;84;13
-16;29;24
-38;13;-60
12;-102;-40
28;41;109
-47;157;-52
15;-66;-32
25;-82;51
2;45;-78
-9;-40;61
4;13;48
-5;107;-97
-7;-52;54
27;-89;2
-10;69;0
-8;-16;-23
-40;-35;77
42;-1;-25
-26;25;-6
12;-33;-3
4;39;20
10;-21;-9
-29;24;-31
168;40;203
-150;-86;-208
-23;5;43
-18;-28;-50
-61;101;-104
110;-74;85
-8;-19;50
-6;101;-190
-133;-44;137
157;-29;58
-35;-44;-12
-151;57;27
238;65;-59
-47;-80;34
-21;-4;16
-51;38;-22
83;-89;28
-22;112;139
-1;-66;-180
-76;25;64
-22;-14;-37
106;-41;-75
-31;31;44
-6;75;3
18;-57;10
-19;-69;4
-44;24;298
68;28;-260
-52;-34;-45
-255;112;295
278;73;-337
7;-156;30
5;9;14
-34;15;-6
38;-13;-18
125;20;76
-148;-55;-83
67;212;71
15;-458;225
-65;263;-246
8;36;-29
-7;-18;-13
-109;59;39
43;-58;-27
76;13;15
-4;29;-32
8;-15;-3
29;-46;34
-38;11;-10
30;-52;23
-19;56;-36
-1;-6;-6
29;-31;12
-54;28;-18
-18;20;15
28;84;-24
1;-120;4
4;-40;39
-47;78;-32
107;31;52
-79;-71;-38
61;13;19
-44;28;-26
-2;13;9
-11;-46;29
5;30;-43
11;-7;-3
5;0;20
-14;-14;-13
-21;15;3
22;-33;10
11;-52;6
-22;87;-26
3;-28;20
7;24;5
-10;-4;-39
28;23;-32
-81;13;14
118;-91;18
-56;75;23
35;-101;20
-64;72;-4
88;1;-26
-90;-6;2
6;20;-16
13;-36;30
80;-63;-23
-57;103;31
-20;24;-19
25;-33;-10
6;26;14
13;-70;-8
-59;45;-14
-11;-1;26
-30;-22;12
60;17;-51
-16;28;43
35;-107;-5
-9;57;-1
-59;19;-14
49;48;-47
-14;-54;47
-1;-35;28
-20;74;-52
39;-72;31
-45;7;2
34;12;-8
-302;189;-13
335;-260;13
-26;76;1
-25;-7;-20
97;16;79
-46;-2;-37
-56;-16;-58
232;-21;247
-211;-11;-190
17;61;-30
-18;-69;9
21;54;-13
-37;-21;19
16;19;-168
-13;-41;179
46;35;-34
-141;-19;-26
215;55;73
-88;-28;-44
38;-33;38
-64;-2;-43
30;310;-110
-91;-315;107
18;127;-27
-113;164;-91
122;-317;80
94;177;51
-58;-70;13
2;-83;25
16;47;-25
-27;-22;-2
-34;67;-28
32;-13;-6
-52;90;-72
103;-185;141
83;238;21
-104;-249;-100
-74;102;71
27;-53;-47
9;-15;3
-26;32;12
98;-69;-78
-45;59;61
14;24;-42
-43;15;57
0;-67;-34
28;26;49
22;-5;-31
-30;73;41
70;664;-438
-12;-684;397
-139;71;-38
55;-130;31
12;14;-14
19;-15;24
-50;5;-12
95;153;-55
-65;-151;114
25;35;-63
-62;-94;-1
29;-12;25
-47;74;-105
78;-6;90
-29;-11;2
-8;-23;-4
32;82;-15
-40;-90;33
2;30;-28
17;-8;5
20;-10;17
-53;-12;4
20;75;4
-21;-108;20
47;103;-50
-33;-71;40
27;32;-53
-19;0;23
1;3;4
-1;-23;-66
80;-59;-1
-70;172;17
-12;-104;44
3;5;35
15;-37;-40
11;43;-3
-3;-101;77
-6;100;-66
-51;-27;-24
-28;-19;67
70;44;-63
-1;-10;29
40;31;-21
-29;-70;-83
-29;76;75
-31;-33;-64
-91;74;107
87;-85;-65
41;-87;25
11;145;3
9;-12;-1
12;24;11
-123;-81;-24
85;-2;12
-11;54;6
-29;-32;28
84;-7;-17
-24;-42;-17
0;15;33
106;903;-418
-76;-920;429
-79;17;-50
63;8;-13
-8;135;-168
-14;-143;223
-39;68;-33
-76;31;-38
89;-44;171
-18;-79;-141
104;-31;-10
-22;81;-24
-111;-43;50
69;74;-12
116;-49;-36
-122;12;9
-4;-8;7
-60;44;-45
54;-3;58
29;12;2
-36;-55;14
35;-5;-70
-13;49;37
-6;-54;17
15;74;-43
6;-46;36
-39;-3;21
28;-20;-33
0;4;10
-25;-57;-29
2;97;94
-2;-19;-73
