X;Y;Z
-402;584;244
-30;-330;132
690;-378;-740
-425;558;375
-226;-129;339
629;-376;-849
-416;167;487
-331;493;341
741;-466;-379
-500;64;-178
225;122;586
-175;-148;-553
193;-109;444
-160;470;-199
382;-567;-460
-632;576;792
674;-585;-847
-417;477;509
-155;-136;296
629;-359;-664
-549;641;456
246;-377;-233
81;-240;-61
-444;602;391
348;-349;-325
0;-206;-68
-467;484;564
736;-536;-828
-567;506;368
302;-403;310
-135;50;-384
-191;189;515
588;-325;-714
-715;596;646
595;-493;-485
-278;54;-50
-424;373;660
728;-614;-928
-480;743;652
431;-747;-616
-557;553;811
293;-340;-653
197;-44;392
-310;562;116
441;-674;-657
-432;447;835
9;-211;-446
388;-123;-147
-533;609;338
605;-767;-622
-566;560;888
177;-399;-611
200;-30;221
-364;632;122
539;-841;-647
-770;767;936
884;-676;-829
-627;361;694
14;92;-246
516;-624;-474
-529;744;804
-46;-124;-425
506;-560;-437
-409;281;779
-321;483;-61
385;-340;-484
419;-314;-208
-12;155;487
-379;418;343
-304;196;-161
248;-352;-439
600;-356;-293
-58;-106;184
-510;133;639
-261;384;56
-53;262;-174
317;-193;-154
58;-332;-252
409;-144;-206
31;-17;-26
-93;-147;39
32;-30;38
104;244;22
-177;9;365
-379;-102;264
-142;134;-4
4;60;7
65;116;-2
76;81;-3
-4;45;27
60;-56;-12
-77;-80;-41
-20;-173;58
28;-102;-33
208;-6;-120
348;5;-337
-1;2;-62
-47;-120;-68
-148;-132;-28
7;173;-77
127;114;4
-246;88;98
-115;79;137
-156;237;69
8;203;198
-341;-32;173
9;-213;56
418;-47;-96
48;-327;-52
373;58;-495
-20;-281;0
-139;87;-78
236;125;102
-216;28;15
-72;107;123
-104;92;-76
-89;182;157
-57;114;106
-118;86;182
-219;13;46
-119;3;-13
-72;-149;41
94;-43;-9
225;-7;-16
-58;-149;-86
79;-179;60
222;-60;-69
285;80;-344
117;-71;-151
-142;-273;2
103;102;-67
156;132;-81
59;-30;25
-298;42;165
-171;-33;90
-13;101;55
-80;206;40
-50;89;140
35;18;62
-168;86;170
-286;-4;-19
-79;93;34
-33;-99;95
91;13;-15
230;-9;-28
116;-193;-61
-254;-7;-159
97;-189;142
94;-26;-185
236;0;-126
150;12;-155
48;-21;-58
66;-174;15
-89;-60;-84
135;81;-142
151;101;92
-110;-5;27
-209;36;199
-29;23;2
-50;132;52
-141;141;109
-12;62;107
-34;86;28
-54;9;-15
37;-15;25
90;11;-14
-58;-67;-29
-26;19;51
73;-92;-77
8;9;-124
-65;-66;-63
85;-30;-95
59;-97;27
-33;-7;47
46;25;-45
65;-96;36
-92;60;-19
51;-96;-33
-17;16;-19
76;-155;-5
241;57;-182
147;4;-37
23;-35;-70
-180;-96;74
-60;-67;63
46;226;57
-171;67;236
-428;-56;288
-109;269;-41
173;99;132
-362;21;-37
113;202;-62
320;-44;-98
164;-232;-170
59;-260;-87
430;-132;-290
-173;-65;-7
-87;-28;117
-117;276;129
-488;-166;400
12;427;-26
-225;28;132
124;189;-136
294;-94;-9
81;-131;-191
189;-237;-110
94;-250;-159
364;101;-169
-278;-238;7
63;132;123
-115;202;13
-203;-80;311
-322;-25;121
-77;167;81
99;271;14
-146;20;23
-162;-53;3
5;168;22
100;100;-120
183;-85;-39
89;-102;39
101;-74;-27
43;-46;-193
102;-205;-66
21;-139;-23
102;-52;-50
298;43;-201
-27;9;-43
-135;-54;-7
