X;Y;Z
-31;-25;-78
30;12;40
-32;-4;26
26;6;-42
-15;-1;22
13;0;-63
-2;31;34
-13;27;34
-9;-18;-37
-3;-30;8
4;15;30
6;7;-42
1;-53;-37
-22;43;44
13;34;42
-1;-33;-65
6;-61;24
-25;83;-2
1;23;58
8;-29;-60
25;-33;4
-17;11;56
30;-97;15
-35;95;-12
-4;17;10
-11;-41;-4
2;5;-17
30;-10;-24
-39;25;85
3;-2;-98
25;-12;-57
-6;23;61
-15;11;69
29;-61;-71
-21;46;-27
-15;10;117
18;26;-105
-2;-51;102
-20;51;-41
23;-5;-30
-12;-18;2
-3;-4;73
-20;-2;-69
15;-23;7
14;46;-50
-3;-44;-6
4;35;2
0;-46;17
-27;53;10
25;-2;7
9;2;-97
6;-64;116
-22;-9;-7
10;29;8
-15;7;-5
-7;-36;-49
0;-2;-16
18;3;32
10;1;-11
8;-10;77
-46;-12;24
27;32;-144
16;23;42
-49;3;-5
7;-34;80
17;4;-74
48;-20;90
-44;14;-68
8;-61;-55
1;33;49
-17;-12;6
12;-9;12
-23;-4;-70
15;38;63
-11;-1;-113
-4;-16;55
29;-7;50
-29;64;-28
-79;-25;16
123;-35;0
-21;52;3
-18;-1;-30
24;-36;11
-28;16;14
-3;4;-48
-13;14;3
38;-58;52
-26;97;-78
-8;-26;-3
-14;15;-17
-2;1;13
5;0;-1
-4;21;-41
13;18;38
2;-91;95
-15;64;-54
35;-27;-38
-15;8;-3
6;-1;33
-12;8;35
-40;36;-27
38;-16;17
18;-31;-48
1;-23;64
-14;20;-68
25;-6;26
-5;-52;42
-16;53;-36
4;-25;57
34;48;-16
-22;-5;-55
-14;-5;-9
-1;28;57
-14;-13;-35
10;3;-95
-10;32;59
35;-54;60
-36;61;8
18;-8;1
-17;-35;-6
16;29;-24
-5;-32;-38
-14;37;46
36;-50;32
-14;40;-66
-39;-5;-15
33;-69;50
5;50;-4
-30;-28;-21
15;3;25
-3;47;-37
29;-38;-16
-21;-1;-1
0;-30;23
-13;22;-22
20;8;25
-14;26;-15
0;-54;28
15;31;2
30;-10;-26
-46;41;-33
-15;1;50
4;-27;51
-2;-13;-61
-7;24;27
26;-13;-54
-18;-34;-3
-14;9;24
2;7;34
28;-7;-32
-25;8;35
-25;40;-7
27;-27;4
4;19;-18
-15;-8;-18
7;-57;-8
10;-2;46
-37;-4;46
27;-19;-56
-12;14;-50
10;84;32
5;-54;-105
-16;-36;33
19;55;-38
1;-29;61
18;9;-43
-12;22;67
-16;3;-8
36;-20;21
-8;-32;-65
-23;24;71
5;23;-92
-18;-15;98
22;32;-42
6;8;45
-17;-44;-99
-2;20;32
-40;29;53
36;-76;4
-13;9;26
39;10;-23
-11;22;24
-20;12;-1
9;-18;45
-18;24;4
20;-17;18
-47;40;-28
12;-63;-23
-10;-5;119
16;35;-75
-7;30;27
-18;-70;-75
-15;21;58
16;12;-7
18;-9;43
4;-28;-23
-19;1;-2
13;5;-38
2;6;147
-10;0;-102
-6;-20;-54
25;-13;10
-25;-9;5
18;30;30
-23;-20;-46
55;-39;54
-32;25;-33
12;65;6
-36;-72;37
18;60;-15
-4;-29;-5
-27;55;38
8;-58;28
8;38;-62
32;-52;20
9;26;-16
-3;46;44
-27;-38;-16
-4;-16;-71
36;21;69
-20;-10;-48
-12;-45;45
5;16;-54
-9;38;-9
-8;14;50
19;-30;2
-2;-12;-32
-6;28;-15
8;-2;-46
-18;-10;84
16;-6;-49
10;9;-52
-14;7;67
-31;-2;-15
32;-2;-38
-11;30;83
-14;21;-44
27;-59;25
-7;6;-34
-25;7;10
12;-20;-42
-13;-12;78
9;16;-28
-2;43;-3
10;-11;-46
18;-28;80
-21;63;-37
-23;-30;-18
23;-4;-54
11;36;104
-11;-45;-52
20;13;-56
-23;-35;78
5;33;-84
13;-20;128
4;-26;-46
-16;57;-17
18;-42;30
-21;28;-64
50;-9;23
-51;59;48
2;-42;-86
-3;-15;37
0;19;31
37;-13;-19
-49;23;36
34;-46;-27
-35;-2;-24
18;10;18
-1;31;-15
-19;-32;8
16;13;79
-40;-20;-21
28;-8;-52
4;11;30
-1;46;-17
15;-40;14
-36;-34;54
25;-4;-79
-3;16;52
18;-16;0
-34;57;-12
-3;-22;93
-5;58;-106
14;-26;10
-27;-67;22
72;-20;-6
-51;35;-36
12;23;5
-33;-23;75
6;47;-49
20;-63;-27
-19;36;15
0;1;67
8;-7;-42
13;2;43
-20;23;-41
6;7;-43
9;-38;125
13;39;-72
-16;-35;-40
-6;-7;-6
2;-20;38
32;56;-115
-24;8;57
17;-38;68
-29;-8;-11
41;13;153
-22;0;-201
-21;-47;-27
-7;86;36
27;-57;-42
-17;48;-47
-25;5;-6
33;55;-2
-21;-60;32
27;37;-8
-14;-54;140
-7;44;-152
-21;-62;28
55;30;-89
-52;1;224
16;-47;-58
27;18;-91
-16;-47;-45
-15;66;-8
-22;-2;-23
22;0;85
-8;39;-97
-29;-71;85
50;58;-91
4;3;89
9;-30;-29
19;-22;8
-17;28;-16
-78;8;-47
69;-22;37
-8;5;50
-23;9;-36
40;-17;-28
-8;8;2
-31;41;-7
-1;-6;21
-14;-10;-6
37;15;-33
-9;-18;12
11;-18;14
-25;34;-34
24;-30;14
5;16;57
28;-61;-3
-52;35;-29
14;8;8
-25;8;9
3;-6;3
-18;-29;-25
59;-25;69
-51;46;-30
21;-3;-67
14;0;10
-8;6;64
-4;-24;-7
-2;9;-42
-3;32;-8
11;-25;49
-4;24;12
0;11;-35
18;-30;-46
-36;16;81
27;-1;53
-6;-28;-28
-4;-8;-62
-4;46;4
-7;-1;11
-6;8;4
-14;45;-30
29;-53;55
-9;25;-30
-28;-18;41
-11;-13;-43
57;-53;59
-18;50;-62
21;-13;33
-23;-3;-27
1;37;1
-18;13;18
29;-66;-5
-2;14;-44
-42;20;35
45;-35;10
19;8;-40
-27;11;-16
0;12;-14
-3;-28;48
28;-28;58
-26;55;-11
28;-57;-26
-25;50;-22
-7;-12;24
10;29;2
1;-62;-60
-25;60;27
-5;-14;-8
6;14;22
-14;-15;86
14;13;-95
11;29;-28
-2;-62;28
1;30;-61
11;-38;48
-5;38;-88
14;-43;6
-21;93;-43
36;-75;59
-15;-53;55
11;49;-93
-39;26;10
-5;26;34
49;-38;-47
-6;-15;-8
-30;55;1
-8;4;15
15;0;-33
-7;-38;-29
0;-12;175
-21;-8;-80
29;11;-115
10;10;60
-13;0;-45
9;-3;6
-8;-7;13
-14;-22;81
25;52;33
4;-45;-74
-6;18;-12
10;-16;55
18;99;-68
-17;-21;-31
-35;-10;-14
8;3;176
-1;-118;112
7;53;-210
10;57;60
6;-26;-79
-37;5;51
38;38;34
5;-26;41
-28;14;-128
21;-23;65
-29;-31;-86
-5;5;37
-7;30;97
10;-74;-103
-8;21;47
6;53;21
17;-7;-42
-38;-14;57
10;-51;-125
20;-18;23
10;-27;102
-10;78;-81
-26;-18;3
38;-45;39
1;21;-44
-2;7;4
-24;-46;36
0;41;6
16;26;-45
-7;6;-3
7;-52;25
5;45;-18
-19;-44;-13
2;40;-16
41;-25;98
-38;17;-36
-58;14;10
42;-26;-21
2;32;-18
42;-21;53
-20;41;-47
-9;-41;-6
-5;3;5
13;-10;37
-23;34;-14
15;-10;-57
-6;-6;21
-17;-25;72
25;-17;-65
-4;18;-46
-4;25;13
8;-35;79
17;21;-48
-11;-29;-56
-29;19;77
-11;7;1
27;6;-54
-14;35;-11
20;-73;64
-38;44;-40
32;9;0
-15;2;0
-29;5;27
24;-2;-56
-1;-1;45
-11;39;-12
5;-39;22
36;-17;-27
-22;22;-60
22;-13;147
-24;26;-115
15;-33;20
-30;14;-75
-12;36;104
25;-41;-46
-12;38;0
29;-55;18
-17;26;-31
17;25;-3
2;-20;64
-35;17;-75
30;-34;47
-21;21;-2
14;-22;-25
8;3;11
-11;-1;61
-5;24;-86
-14;-1;39
25;-52;24
-13;60;-29
-42;-7;70
11;6;-60
59;-24;-5
15;-39;-23
-43;55;70
-25;27;-20
61;-81;-41
-51;11;50
19;-43;-52
-14;17;-5
-6;-4;59
7;-3;-27
5;-27;12
-11;19;37
1;-4;-55
7;-2;-18
-6;32;47
27;-46;-62
-22;1;20
9;48;-43
-30;-3;142
0;-33;-25
42;22;-93
-28;-47;30
3;58;-5
-5;-45;63
36;15;-140
-44;37;85
6;0;66
24;-66;-10
-8;33;18
5;-11;-23
-16;22;-91
3;21;29
-15;0;43
1;-40;11
11;40;-80
-16;-25;13
15;19;81
1;-19;-88
-29;-81;-72
15;47;93
21;38;-53
-2;-9;38
-17;2;-74
-11;18;74
3;-3;57
18;-50;-43
-5;-40;34
-2;-5;-51
-9;14;63
15;37;-117
-2;32;17
-16;-85;33
-6;50;-2
7;-24;-23
24;34;36
-8;-39;22
3;-40;-23
-23;40;13
18;-13;-46
-37;21;22
24;3;-25
-8;-1;27
6;2;-28
14;-42;-9
1;43;-14
14;4;39
-37;-22;21
13;24;-80
-19;22;48
32;-27;-37
1;17;28
-28;33;-21
-2;-39;8
13;-5;-15
-47;55;71
32;-45;-91
-11;16;34
45;-49;26
-36;22;-40
10;26;32
-13;-7;13
-19;3;7
39;-47;-31
2;39;9
8;-31;50
-9;23;-24
9;-38;-31
2;29;-34
5;-10;64
-31;-30;28
12;13;7
-11;4;-16
5;15;20
16;35;-57
10;-42;-10
1;22;14
10;-8;27
-30;21;-16
-22;35;-45
14;-20;20
-3;16;13
32;-67;51
6;57;-32
15;57;18
-13;-46;35
6;-38;-18
18;-11;22
-16;46;-5
1;-10;-76
0;23;67
-19;-21;-52
19;2;58
-15;-29;-33
2;49;-37
6;-82;66
-7;7;-53
21;17;2
14;3;77
-7;13;-67
-10;-25;-18
-12;-2;25
10;7;38
-18;-5;-92
37;37;77
-16;-8;-18
-19;16;-44
31;-66;71
-16;47;28
-19;-23;-98
6;15;50
-18;9;-39
9;-44;38
-14;47;-43
21;-27;5
-2;-1;55
-15;45;48
-15;-75;-66
18;64;-64
14;-57;47
-21;25;-5
8;11;-9
-6;-43;-15
29;27;87
-26;4;-95
14;11;-4
-17;6;50
2;-44;-14
19;-17;-25
10;89;13
-20;-34;61
-4;-46;-102
3;12;12
-29;-22;115
57;50;-38
-33;23;-80
24;-37;4
-1;-23;98
-21;58;-64
8;-14;-77
20;-14;134
-10;2;-6
-33;-35;8
8;32;-55
8;-12;7
-10;4;-12
1;30;18
35;13;8
-27;-33;-22
16;-1;-4
5;-22;29
-11;56;-47
25;-29;-4
-30;-22;79
3;32;-68
1;-100;9
-11;73;28
46;31;-52
-31;-22;33
-4;-36;67
-10;43;-134
14;16;25
-79;-2;2
78;-100;54
13;79;97
-45;-57;-151
32;24;25
-14;-59;49
-26;91;-26
23;-45;18
-6;-69;39
20;65;-100
-5;-7;12
-36;-8;27
25;63;-45
-3;-63;36
0;33;1
2;14;-39
20;-49;172
-27;44;15
-22;43;34
32;-38;-6
7;26;3
-35;3;-9
13;-65;13
-7;69;-13
11;-25;13
5;29;-37
-15;-32;-35
16;-25;28
27;35;-4
-39;4;-52
63;-32;31
-72;20;73
17;28;-21
-18;-30;-62
16;17;-39
-44;-2;65
41;-28;-11
-23;31;0
4;-27;38
-12;26;-37
24;-8;-7
8;14;27
2;-40;-30
-7;30;-27
-13;-1;-2
-9;0;26
12;2;-2
-6;25;-39
-15;-10;53
32;-1;13
-37;7;-20
17;-25;11
0;28;-4
27;-50;1
-35;57;-11
25;-6;23
-11;-27;-10
24;46;-26
10;-49;74
3;12;-11
-25;-16;-59
32;3;-42
-35;31;63
4;-6;-28
-32;4;-51
40;-24;59
-7;-34;23
-17;8;-42
-15;25;-1
12;28;34
18;-3;-32
7;-11;24
-5;-32;-7
3;38;12
-23;2;13
25;-22;-15
-19;14;18
3;-25;-16
2;-23;15
-5;65;2
-50;-46;57
43;-27;-61
-4;55;18
16;-62;20
-3;-3;-34
-10;118;-8
-29;-99;83
26;2;-75
1;48;13
26;-67;45
-28;44;-80
21;54;39
-11;-73;21
11;6;10
-23;6;-34
-2;30;-23
-12;19;18
-22;-58;50
19;53;-62
9;-63;-58
-3;42;86
13;-23;-57
-9;14;2
25;31;-31
-37;-80;71
37;80;10
-51;-85;-53
46;48;-32
-15;-3;82
18;18;21
5;0;32
-21;-13;-2
9;-35;-32
-17;40;-34
16;-27;11
21;-52;-30
-55;93;21
26;-17;-67
-18;-44;35
-7;16;-17
-4;11;-7
43;-35;9
-20;0;34
13;0;41
-7;-20;-69
-13;104;36
9;-71;-39
11;-21;27
28;39;93
-52;-64;-83
-11;55;-123
19;-53;47
16;103;45
-28;-40;-70
25;-39;50
-13;31;32
-7;-59;37
3;58;-101
4;-16;23
15;0;4
-28;16;19
-12;-44;-54
24;60;33
16;-35;0
-44;28;-1
-15;-9;1
24;32;13
-5;-62;-42
-18;37;4
-34;-33;98
46;40;-70
3;-16;-24
-9;-20;49
1;-9;-57
17;14;49
-22;8;11
-5;-48;-7
12;18;-33
7;-7;-12
-15;14;48
6;-9;-9
-5;6;-3
35;-21;-34
-20;30;24
-26;26;15
13;2;9
16;10;-10
-31;-32;-2
22;-3;-11
-7;-13;32
-2;-22;-43
-6;27;41
40;1;12
-34;-11;-44
-12;0;-45
4;7;70
4;45;-33
-19;-17;70
50;8;-6
-29;-21;-14
4;-35;44
-7;70;-87
-6;-1;7
-27;-16;61
40;-73;-24
3;45;-74
-47;46;97
20;-17;-53
26;-8;19
-1;-41;-5
5;17;4
3;26;-24
-17;-8;0
4;-31;-27
-1;17;55
11;26;-23
9;-67;23
-17;7;6
-9;52;3
10;50;0
-27;-52;-57
29;-25;19
-9;17;64
-13;-41;-44
19;-28;-24
-34;57;-18
8;6;67
2;-24;-17
5;9;-84
-10;24;57
6;-13;-10
5;-12;-16
11;-32;73
-11;38;-76
-1;30;45
-6;-44;2
11;-20;-56
9;39;11
-22;43;41
-16;-75;14
28;20;-63
3;1;-9
-20;38;19
0;-21;9
8;-27;-29
-2;9;134
-12;-32;-91
22;42;-12
-3;-19;40
-5;22;-18
-3;-31;-120
-12;1;114
19;21;54
2;16;-131
13;-4;47
-9;1;68
-4;24;-126
7;-10;51
-10;32;14
-19;-97;-46
38;87;65
-25;-19;-10
8;1;-33
-10;-36;37
-11;61;-11
15;-49;-75
-11;-3;70
30;25;-36
-10;-26;39
-16;0;-3
20;-30;102
-33;-85;-115
27;41;35
-39;48;40
48;6;-41
1;-10;0
-31;14;-30
11;-27;48
-1;59;-15
1;-101;-93
-22;55;62
5;25;-7
-12;-24;-66
43;-89;76
-4;119;-17
-14;-32;41
-1;11;-27
-2;-18;6
23;14;52
-6;18;-78
-39;-79;-1
30;41;-1
-6;-24;84
35;-25;-16
-1;-11;45
48;1;-11
-55;-22;-31
29;0;-9
-18;35;51
7;-59;29
6;-3;-56
4;70;-38
-4;-25;44
5;-7;-12
-5;-10;25
9;10;-11
-9;36;-59
-20;-41;22
3;21;16
2;-2;-8
-12;5;3
18;21;5
-14;7;-85
7;-8;114
11;-25;-22
-6;-1;-60
7;38;-27
4;-41;-3
-26;-1;17
30;62;82
2;-38;-17
-30;-63;0
19;40;-48
-9;19;80
11;-40;-75
18;41;44
-37;-35;11
14;28;-8
19;-4;-40
-6;-14;6
-16;-7;56
2;-31;-9
-29;83;-73
37;-28;37
-4;-19;-20
16;2;45
6;29;-14
-10;-34;65
-12;54;-73
10;-55;-46
-17;6;12
-10;42;-5
-21;17;111
0;-36;-55
22;23;-14
7;-16;-27
-6;-9;31
10;30;-22
-6;33;23
-10;-61;8
7;-5;0
6;8;6
-10;-33;-23
-8;19;48
-17;-32;-6
30;-17;-33
-20;26;0
-5;66;-43
19;-93;10
6;81;53
-20;-72;-18
3;55;29
13;-24;-8
10;7;-67
4;-23;32
-17;34;-24
-9;0;97
8;-12;-99
-33;9;99
38;-2;-23
6;-31;-86
-19;35;44
26;11;49
-48;-4;-25
20;7;-1
-1;-27;-19
18;22;96
-18;44;-132
-9;-20;19
7;-9;2
11;-14;-15
-8;-17;-14
8;-13;32
-3;37;-87
16;-13;60
-33;0;63
-4;-50;70
19;-21;-141
6;1;10
54;0;13
-40;-20;30
26;-53;-37
2;-4;-20
-4;43;94
24;17;-153
3;-29;52
-25;-5;22
-25;-30;-40
29;34;125
-8;5;-151
22;-49;75
-21;16;-21
-7;7;-16
25;70;25
-23;-63;-27
21;31;21
-14;-41;5
-14;50;-39
37;-36;-7
-23;19;4
-13;4;20
14;-27;-26
-21;15;-32
5;35;52
19;-14;6
-18;7;-16
12;-50;17
-8;42;5
-29;-39;18
22;43;-76
-1;-13;2
33;-38;33
-27;10;43
-8;28;-6
9;-9;-15
25;-24;23
-22;-8;-26
-23;25;-52
43;-72;104
-7;64;-28
-1;-7;-6
2;19;-27
-2;-15;-6
6;-44;90
-14;23;-60
13;11;-18
-14;38;-46
3;34;24
-10;-35;49
21;-12;5
-17;0;-66
9;16;10
-33;-20;32
10;-10;52
-11;19;-81
31;-21;70
-27;48;-36
49;-19;45
-46;-41;-20
46;45;5
-47;-22;-5
3;-13;3
29;28;-18
-37;-54;11
27;3;-16
-30;42;-45
32;11;77
-2;-38;-11
13;-50;45
-4;68;-77
-5;-64;11
-12;51;-11
-33;51;-29
51;-24;77
-31;-18;-67
6;56;-9
-30;-46;92
16;-2;-93
-2;-91;18
-8;114;-14
14;-8;42
21;-41;2
-20;-35;-11
-11;26;5
-2;29;25
0;-4;-34
10;5;-53
-7;-19;90
5;-18;-56
-2;29;23
-9;-18;-15
-12;23;30
40;-31;-60
-26;-5;38
9;29;-24
0;-26;-3
1;-19;-20
4;26;-35
-38;-34;93
45;12;-61
-12;27;-65
0;56;47
12;-74;38
-43;-29;31
68;65;62
-48;-30;-87
14;50;-61
-5;-25;-9
-6;24;41
-9;-41;40
27;56;-58
-4;-28;72
-28;-4;14
29;17;22
-25;-16;11
25;51;-89
0;-32;-14
-1;-4;47
-28;-3;34
37;-34;-59
-22;-34;7
18;80;30
-27;-20;-112
29;-34;91
-33;-21;52
21;38;-125
-12;44;48
61;-27;28
-32;-34;-14
8;4;1
-3;14;20
-20;73;-24
9;-78;-12
-22;-54;7
31;45;-30
4;24;6
-49;28;46
54;-92;-58
3;38;32
-5;19;1
-2;-20;-10
-28;9;-43
-7;29;31
53;-23;41
-32;29;-22
10;3;-38
-19;-31;-3
-10;-4;75
14;4;-44
19;-52;3
10;43;6
-27;7;35
-21;12;-44
65;-74;18
-51;69;-65
38;-15;46
-11;-36;36
5;45;-59
-2;19;-23
-28;-23;28
13;-1;-32
-18;0;51
9;-2;28
8;7;-74
-17;8;3
37;11;97
-29;-51;-2
6;15;-84
-7;12;-1
8;-7;36
10;29;-25
1;-45;11
-12;54;9
-15;4;7
16;-27;-57
-52;-2;70
38;4;-58
-8;-30;-10
20;30;44
-22;57;16
29;-82;-29
9;7;1
16;13;70
-43;-32;-83
13;62;-11
10;-9;-37
-14;6;75
24;-18;-55
-28;-21;33
26;-14;22
20;7;-24
-26;3;-27
-24;63;0
-6;-15;37
26;-41;17
-38;31;-9
-9;13;41
28;-61;-57
-18;47;-4
-1;-25;-8
23;15;54
4;-32;-10
-18;21;-38
2;27;66
0;-34;-62
12;19;-8
6;-49;81
-22;43;10
12;-39;-35
2;13;-64
-4;51;41
-14;-54;22
18;4;-22
-42;51;-4
28;-53;90
10;16;-20
-16;22;-21
-10;-25;-24
15;38;-55
4;-23;74
-3;16;17
-9;-19;-75
9;16;29
-24;-48;117
30;37;38
-26;16;-183
-13;-71;64
-8;64;41
9;-84;63
4;72;-80
27;-62;28
-41;21;-22
31;-27;18
-26;-18;14
34;46;-38
-35;-22;67
45;35;-78
-27;-39;20
-14;-11;88
18;-32;-133
7;14;27
-23;57;24
5;-50;23
-14;-5;-67
13;-6;48
21;34;-8
-11;-32;-46
21;50;-19
-23;-30;37
0;55;-16
9;-59;20
-32;13;-33
21;-16;12
-1;-12;7
-9;45;-26
26;-64;74
0;62;-70
-32;-21;9
-11;-13;78
12;51;-70
11;-30;-27
26;-69;58
-36;98;-25
-2;-24;5
8;-1;18
-25;-28;-48
31;3;52
-42;70;-27
28;-80;-33
0;46;53
-7;-12;-9
29;-42;10
-13;34;16
-16;-28;-19
21;31;5
-9;6;-15
10;-18;-37
-3;-19;75
1;1;-69
0;-9;32
-5;14;30
-14;50;-56
3;-28;34
7;9;-1
-14;-16;33
-22;-19;-26
37;-1;-21
-16;18;18
22;16;5
-17;-12;-16
5;-9;38
-5;60;-56
16;-58;16
-14;49;-6
-6;-14;6
-12;6;45
22;-29;-36
-6;8;31
-19;-7;-44
32;29;68
-24;2;-34
24;-70;-30
-9;36;-17
9;-31;48
-7;15;8
9;-4;-29
-7;12;-29
9;-50;75
-5;43;-44
-13;4;7
-8;18;-6
-3;-7;26
19;27;-6
-9;8;29
-16;-65;-53
31;-40;54
-27;99;-26
12;-40;-52
-9;31;-18
24;-14;14
-34;-22;-5
-2;16;90
11;-45;-31
13;20;-14
-21;-6;4
7;11;-50
-1;-9;-23
4;39;-13
-5;-43;7
14;23;30
-11;43;30
-6;-44;-18
26;-15;-37
-28;0;-6
-4;-21;150
-9;40;-121
42;-12;-50
-6;-10;113
-34;36;-21
14;-39;-114
15;58;36
31;3;146
-27;-38;-207
-24;-20;32
17;3;120
19;38;-26
-27;10;-109
-19;2;67
7;-7;11
24;20;44
-10;-72;-36
-19;-33;25
-38;-22;-47
36;16;-15
-2;79;95
0;-83;-154
-46;38;110
55;-10;11
-27;-9;25
-3;-55;86
-48;12;-96
51;9;3
29;-4;-30
-30;-31;-7
17;-13;55
22;-35;29
28;101;-13
-105;-38;-89
80;-8;56
-60;53;-25
-16;-8;34
71;-74;-66
-27;7;48
-4;35;-1
0;4;-24
-18;16;36
-41;11;20
69;10;-49
-20;-21;-6
21;-11;51
-16;25;-103
-20;-27;138
11;42;-83
9;-33;12
-4;-39;78
13;1;-106
2;20;0
16;2;31
1;-55;85
-25;50;-22
6;5;-110
-25;-20;89
24;3;-23
19;-21;47
1;56;-54
-15;-19;-6
6;38;-27
-30;19;-10
22;-34;-9
-7;-3;75
-8;-35;-13
-7;24;-115
3;35;66
7;-14;-19
2;-14;73
10;55;-75
-32;-26;-7
2;49;25
21;-61;73
12;-26;-80
2;28;-5
4;-32;54
-18;21;-72
-7;10;46
8;-34;-27
2;32;-37
0;-24;85
3;-10;-50
-22;16;19
43;-7;-36
-45;24;41
16;-9;-8
-10;-31;0
16;20;29
12;-42;-47
-38;40;-48
-6;35;93
18;-51;-32
-21;28;-50
17;12;116
-39;-27;-32
18;45;-47
11;-56;42
-11;37;-79
15;-4;104
-6;-50;-2
-13;32;-40
22;17;32
5;-5;13
0;-28;-14
-9;-2;-52
2;-49;44
7;30;-56
10;55;70
-12;-33;-36
2;-22;3
-24;24;76
-21;-15;-8
13;74;83
13;6;-106
-5;-53;39
-14;20;11
22;4;-25
-49;15;46
22;-4;-95
0;30;49
-7;-27;-1
22;22;-38
-15;-46;121
17;27;-75
-15;-17;-2
0;17;28
-9;-64;80
25;35;-96
-1;3;-13
5;-12;3
-29;39;19
13;-58;-34
-2;-21;-1
-36;9;-14
33;2;5
-4;12;12
14;20;-48
-26;-70;72
17;5;-60
5;15;37
3;9;-13
19;-19;89
-30;-47;-36
14;29;-76
-27;47;47
-43;-42;-3
68;5;-12
-9;60;11
21;-62;-20
-29;7;34
-53;51;-37
75;-55;13
-11;49;-10
30;-47;-65
-48;46;42
13;-24;2
-48;28;-19
48;-34;3
-24;41;-28
32;-55;0
11;45;68
-30;-17;-4
-18;-8;13
4;11;-23
31;-15;-35
4;-12;74
-42;25;-66
23;4;26
6;-19;84
-6;-35;-49
13;15;-90
1;-22;80
-16;17;-23
19;7;12
-36;-9;59
23;-28;-44
21;10;-24
-10;31;39
-7;-22;-16
-3;23;-4
0;45;5
-9;-6;13
16;-43;9
-33;-8;-18
24;60;47
-39;-35;-2
36;26;-60
13;20;20
-50;21;-52
7;-68;32
43;35;6
-29;2;-22
2;0;42
2;-21;-68
14;7;104
-10;-44;-33
-20;35;-76
16;3;36
18;-25;12
2;31;24
-21;-77;-5
20;36;-24
16;17;-6
2;-26;-25
-52;42;65
32;10;-23
-14;-35;4
-5;57;-37
-20;-51;68
8;-19;-87
15;60;58
-31;-26;16
31;-23;-25
-17;-8;-6
-10;85;0
32;-112;-5
-14;40;22
-6;13;-6
-9;-14;35
6;-27;-50
-17;26;97
16;-11;-134
-15;6;-4
17;23;31
16;-68;-1
-57;-19;-64
41;22;39
20;49;-10
-29;23;11
20;-50;-24
0;-14;13
8;94;102
20;-62;-117
-37;41;40
6;-32;58
-6;-6;-94
11;-16;108
-1;35;-167
-9;0;118
14;-7;-16
-11;-17;1
2;2;-20
-1;27;17
-32;28;42
15;-64;24
-5;19;-4
35;43;-99
-11;-29;33
-9;-22;3
-23;-13;-46
72;-39;58
2;120;-63
-39;-102;43
7;51;-31
-10;-22;58
-7;-26;-76
6;73;90
-44;6;-60
52;-110;55
-4;88;-106
-44;-36;56
36;-32;61
-12;21;-33
15;-68;-66
8;11;63
-12;32;7
18;28;-35
-34;-9;-1
26;41;14
-10;-60;-12
-29;28;22
31;6;-51
-7;6;83
35;-64;-5
-41;42;-56
-35;28;36
15;-34;-24
-3;-7;-7
0;13;-18
-19;-35;105
31;35;-99
-28;41;8
33;-47;38
6;9;-98
16;13;117
-15;-67;15
1;49;-47
-1;-12;-45
-9;-15;-27
-9;13;33
-9;6;25
4;12;-15
-1;-2;-39
33;-27;50
-35;61;-60
18;-52;104
10;5;-93
-30;30;-44
-6;42;26
6;-30;20
5;-31;35
8;-20;-1
16;17;21
-47;-26;14
18;26;-46
26;9;17
-19;-28;-27
8;34;-57
-16;17;62
26;-10;35
1;-21;-45
-17;55;8
19;-23;80
-10;-25;-68
-19;15;-53
29;-3;111
-10;-12;-77
-1;-16;-37
9;74;38
-14;-50;-9
-20;27;24
21;-36;28
32;6;-52
-25;-8;47
-14;22;34
14;-18;-73
-20;0;28
13;-33;3
1;27;7
-64;-25;39
47;36;-91
-8;26;34
24;-85;11
-18;63;-66
2;-47;145
7;40;30
-38;-48;21
24;-40;-41
29;-13;74
-17;53;-111
2;27;77
-29;-17;35
7;-47;-31
1;35;34
20;-4;-123
2;12;27
-8;-37;88
8;18;-114
-28;17;-17
29;-33;164
-6;32;-64
-12;-35;-1
10;46;-1
7;-38;19
-18;52;-46
4;10;-28
-5;-33;32
19;4;32
40;-34;-2
-55;-8;-45
-27;61;-44
33;-16;-42
-14;-7;36
7;40;39
32;-8;33
-22;-65;-41
-16;17;1
24;1;-53
-62;43;32
21;-59;198
7;6;-76
28;-24;-159
-13;15;43
-19;-12;-1
10;58;37
-10;-35;-78
20;-42;32
-11;45;-19
1;-9;-5
15;-34;59
-13;3;-23
-8;-27;-52
17;31;95
-4;19;19
-18;-16;-79
27;6;-20
7;24;19
12;-51;19
-2;34;-39
-49;-54;37
14;62;-54
19;-51;69
-38;65;-48
21;-26;8
16;2;20
-20;9;-24
-25;0;36
16;2;66
3;10;-66
-23;2;19
21;-38;-30
-11;-20;-25
39;25;-5
-19;-5;4
19;-14;18
-14;-16;57
4;10;-35
5;18;-25
-2;4;8
-24;17;-3
19;-8;1
12;4;38
6;-5;-23
-17;-34;-47
8;17;72
-13;-2;25
-9;55;-134
22;-42;123
-27;-5;-4
18;-9;-30
-31;40;-28
68;-22;46
-58;-30;-12
16;73;-50
-10;-39;86
8;47;-78
-12;-23;-2
21;-41;33
-33;36;16
19;-31;-36
-11;2;-4
-50;40;-21
68;15;107
-16;-96;-85
-10;74;19
19;-64;27
2;50;-21
-8;-6;-9
-3;-3;40
29;-36;35
-13;21;-82
38;-14;43
-44;23;13
-33;-40;-46
8;19;-44
-3;29;28
13;-19;39
-11;7;-56
-2;-57;65
3;53;-15
